Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,tr
Sclerurus caudacutus,Black-tailed Leaftosser,bltlea1,203932061,FALSE,Kara kuyruklu yaprakçeviren
Sclerurus albigularis,Grey-throated Leaftosser,grtlea1,502342301,FALSE,Gri gerdanlı yaprakçeviren
Sclerurus scansor,Rufous-breasted Leaftosser,rublea1,231701421,FALSE,Kızıl göğüslü yaprakçeviren
Sclerurus cearensis,Ceara Leaftosser,,,FALSE,
Geositta peruviana,Coastal Miner,coamin1,70785351,FALSE,Peru madencisi
Geositta tenuirostris,Slender-billed Miner,slbmin1,203696191,FALSE,İnce gagalı madenci
Geositta cunicularia,Common Miner,commin1,470064951,FALSE,Madenci
Geositta punensis,Puna Miner,punmin1,210383,FALSE,Puna madencisi
Geositta poeciloptera,Campo Miner,cammin2,203695971,FALSE,Kampo madencisi
Geositta crassirostris,Thick-billed Miner,thbmin1,628360153,FALSE,Kalın gagalı madenci
Geositta rufipennis,Rufous-banded Miner,rubmin1,86545,FALSE,Kızıl kanatlı madenci
Geositta maritima,Greyish Miner,gramin1,525241181,FALSE,Gri madenci
Geositta antarctica,Short-billed Miner,shbmin1,70804161,FALSE,Kısa gagalı madenci
Geositta saxicolina,Dark-winged Miner,dawmin1,31746711,FALSE,Kara kanatlı madenci
Geositta isabellina,Creamy-rumped Miner,crrmin1,615677647,FALSE,Boz madenci
Certhiasomus stictolaemus,Spot-throated Woodcreeper,sptwoo1,49501711,FALSE,Benek gerdanlı tırmaşık
Deconychura typica,Little Long-tailed Woodcreeper,lotwoo3,546620811,FALSE,Kuzeyli Uzun Kuyruklu Tırmaşık
Deconychura longicauda,Long-tailed Woodcreeper,lotwoo4,631761193,FALSE,Doğulu Uzun Kuyruklu Tırmaşık
Deconychura pallida,Southern Long-tailed Woodcreeper,lotwoo5,115136,FALSE,Batılı Uzun Kuyruklu Tırmaşık
Sittasomus griseus,Western Olivaceous Woodcreeper,,,FALSE,
Sittasomus griseicapillus,Eastern Olivaceous Woodcreeper,oliwoo1,65713,FALSE,Zeytuni tırmaşık
Dendrocincla tyrannina,Tyrannine Woodcreeper,tyrwoo1,484172621,FALSE,Tiran tırmaşığı
Dendrocincla merula,White-chinned Woodcreeper,whcwoo1,388637371,FALSE,Ak gıdılı tırmaşık
Dendrocincla homochroa,Ruddy Woodcreeper,rudwoo1,566096551,FALSE,Kızıl tırmaşık
Dendrocincla anabatina,Tawny-winged Woodcreeper,tawwoo1,22035221,FALSE,Kızın kanatlı tırmaşık
Dendrocincla fuliginosa,Plain-brown Woodcreeper,plbwoo1,270370,FALSE,Esmer Tırmaşık
Dendrocincla turdina,Plain-winged Woodcreeper,plwwoo1,22030,FALSE,Atlantik tırmaşığı
Glyphorhynchus spirurus,Wedge-billed Woodcreeper,webwoo1,384643061,FALSE,Kama gagalı tırmaşık
Dendrexetastes rufigula,Cinnamon-throated Woodcreeper,citwoo1,306728221,FALSE,Tarçın boğazlı tırmaşık
Nasica longirostris,Long-billed Woodcreeper,lobwoo1,203899721,FALSE,Uzun gagalı tırmaşık
Dendrocolaptes sanctithomae,Western Barred Woodcreeper,nobwoo1,203938691,FALSE,Kuzeyli yazılı tırmaşık
Dendrocolaptes punctipectus,Eastern Barred Woodcreeper,,,FALSE,Kuzeyli yazılı tırmaşık (punctipectus)
Dendrocolaptes certhia,Amazonian Barred Woodcreeper,amabaw1,125391461,FALSE,Amazon Yazılı Tırmaşık
Furnarius cristatus,Crested Hornero,crehor1,213864,FALSE,Tepeli çömlekçikuşu
Lochmias nematura,Streamcreeper,shtstr1,237374131,FALSE,Diken kuyruklu derekoşarı
Phleocryptes melanops,Wren-like Rushbird,wrlrus1,389125261,FALSE,Saklanan kamışkuşu
Limnornis curvirostris,Curve-billed Reedhaunter,cubree1,50842,FALSE,Kıvrık gagalı kamışkuşu
Geocerthia serrana,Striated Earthcreeper,strear1,204009411,FALSE,Çizgili madenci
Upucerthia saturatior,Forest Earthcreeper,pafear1,431592411,FALSE,Patagonya orman madencisi
Upucerthia dumetaria,Scale-throated Earthcreeper,sctear1,52560691,FALSE,Çizgili Gerdanlı Madenci
Upucerthia albigula,White-throated Earthcreeper,whtear1,439693381,FALSE,Ak gerdanlı madenci
Upucerthia validirostris,Buff-breasted Earthcreeper,bubear2,203693791,FALSE,Sarımsı madenci
Cinclodes pabsti,Long-tailed Cinclodes,lotcin1,203694811,FALSE,Uzun kuyruklu sinklot
Cinclodes fuscus,Bar-winged Cinclodes,buwcin1,504247541,FALSE,Kızılca Kanatlı Sinklot
Cinclodes maculirostris,Black Cinclodes,,,FALSE,
Cinclodes antarcticus,Blackish Cinclodes,blacin1,203969631,FALSE,Karaca sinklot
Cinclodes comechingonus,Cordoba Cinclodes,corcin1,46198,FALSE,Kordoba sinklotu
Cinclodes albidiventris,Chestnut-winged Cinclodes,chwcin1,52709,FALSE,Kestane kanatlı sinklot
Cinclodes olrogi,Olrog's Cinclodes,olrcin1,46195,FALSE,Orlog sinklotu
Cinclodes albiventris,Cream-winged Cinclodes,crwcin1,189512,FALSE,Ak çizgili sinklot
Cinclodes oustaleti,Grey-flanked Cinclodes,gyfcin1,64031891,FALSE,Boz Karınlı Sinklot
Cinclodes excelsior,Stout-billed Cinclodes,stbcin1,622938265,FALSE,Kalın Gagalı Sinklot
Cinclodes aricomae,Royal Cinclodes,roycin1,373848931,FALSE,Has sinklot
Cinclodes palliatus,White-bellied Cinclodes,whbcin1,31746531,FALSE,Ak karınlı sinklot
Cinclodes atacamensis,White-winged Cinclodes,whwcin1,622461176,FALSE,Ak kanatlı sinklot
Cinclodes patagonicus,Dark-bellied Cinclodes,dabcin1,75717301,FALSE,Araukarya sinklotu
Cinclodes taczanowskii,Surf Cinclodes,surcin1,29006311,FALSE,Peru sahil sinklotu
Cinclodes nigrofumosus,Seaside Cinclodes,seacin1,310780741,FALSE,Şili Sahil Sinklotu
Anabazenops dorsalis,Dusky-cheeked Foliage-gleaner,ducfog1,203699971,FALSE,Bambu yaprakkarıştıranı
Anabazenops fuscus,White-collared Foliage-gleaner,wcfgle1,17646,FALSE,Beyaz halkalı yaprakkarıştıran
Megaxenops parnaguae,Great Xenops,grexen1,29977491,FALSE,Büyük zenops
Cichlocolaptes leucophrus,Large Pale-browed Treehunter,pabtre1,203983041,FALSE,Açık kaşlı dalavcısı
Cichlocolaptes holti,Small Pale-browed Treehunter,,,FALSE,
Cichlocolaptes mazarbarnetti,Cryptic Treehunter,crytre1,128025,FALSE,Mazar Barnett dalavcısı
Heliobletus contaminatus,Sharp-billed Treehunter,shbtre1,20037,FALSE,Sivri gagalı dalavcısı
Philydor novaesi,Alagoas Foliage-gleaner,alfgle1,203691851,FALSE,Alagoas yaprakkarıştıranı
Philydor atricapillus,Black-capped Foliage-gleaner,bcfgle1,108303451,FALSE,Kara Tepeli Yaprakkarıştıran
Philydor pyrrhodes,Cinnamon-rumped Foliage-gleaner,crfgle1,13327,FALSE,Tarçın sokumlu yaprakkarıştıran
Philydor fuscipenne,Slaty-winged Foliage-gleaner,swfgle,546696131,FALSE,Gri kanatlı yaprakkarıştıran
Philydor erythrocercum,Rufous-rumped Foliage-gleaner,rurfog1,52413,FALSE,
Philydor erythropterum,Chestnut-winged Foliage-gleaner,chwfog1,29648,FALSE,Kızıl kanatlı yaprakkarıştıran
Philydor rufum,Buff-fronted Foliage-gleaner,bffgle,365931611,FALSE,Kızıl kaşlı yaprakkarıştıran
Anabacerthia striaticollis,Montane Foliage-gleaner,mofgle1,167161,FALSE,Dağ yaprakkarıştıran
Anabacerthia amaurotis,White-browed Foliage-gleaner,whbfog1,334536351,FALSE,Ak kaşlı yaprakkarıştıran
Anabacerthia lichtensteini,Ochre-breasted Foliage-gleaner,obfgle2,347588521,FALSE,Kızıl gerdanlı yaprakkarıştıran
Anabacerthia variegaticeps,Scaly-throated Foliage-gleaner,stfgle1,449556421,FALSE,Gözlüklü yaprakkarıştıran
Anabacerthia ruficauda,Rufous-tailed Foliage-gleaner,rutfog1,44430,FALSE,Kızıl kuyruklu yaprakkarıştıran
Syndactyla rufosuperciliata,Buff-browed Foliage-gleaner,bbfgle1,212364,FALSE,Sarı kaşlı yaprakkarıştıran
Syndactyla dimidiata,Russet-mantled Foliage-gleaner,rumfog1,275010911,FALSE,Kızıl mantolu yaprakkarıştıran
Syndactyla roraimae,White-throated Foliage-gleaner,wtfgle1,385789001,FALSE,Tepui yaprakkarıştıranı
Syndactyla subalaris,Lineated Foliage-gleaner,lifgle1,445765921,FALSE,Çizgili yaprakkarıştıran
Syndactyla ruficollis,Rufous-necked Foliage-gleaner,rnfgle1,203930111,FALSE,Kızıl boyunlu yaprakkarıştıran
Syndactyla guttulata,Guttulated Foliage-gleaner,gufgle1,387941091,FALSE,Damlacıklı Yaprakkarıştıran
Syndactyla ucayalae,Peruvian Recurvebill,perrec1,203916811,FALSE,Peru kalkık gagalı yaprakkarıştıranı
Syndactyla striata,Bolivian Recurvebill,bolrec1,110621,FALSE,Bolivya kalkıkgagalı yaprakkarıştıranı
Ancistrops strigilatus,Chestnut-winged Hookbill,chwhoo1,30947,FALSE,Kanca gagalı yaprakkarıştıran
Clibanornis rectirostris,Chestnut-capped Foliage-gleaner,ccfgle1,614107264,FALSE,Kızıl tepeli yaprakkarıştıran
Clibanornis dendrocolaptoides,Canebrake Groundcreeper,cangro1,135666,FALSE,Şekerkamışı yerkarıştıran
Clibanornis erythrocephalus,Henna-hooded Foliage-gleaner,hhfgle1,313503421,FALSE,Kınalı yaprakkarıştıran
Clibanornis rubiginosus,Ruddy Foliage-gleaner,rufgle1,348354861,FALSE,Kızıl Yaprakkarıştıran
Clibanornis rufipectus,Santa Marta Foliage-gleaner,samfog1,203992211,FALSE,Santa Marta yaprakkarıştıranı
Thripadectes ignobilis,Uniform Treehunter,unitre1,203699441,FALSE,Boz dalavcısı
Thripadectes flammulatus,Flammulated Treehunter,flatre1,179301091,FALSE,Alevli dalavcısı
Thripadectes scrutator,Rufous-backed Treehunter,rubtre1,17356,FALSE,Peru dalavcısı
Thripadectes holostictus,Striped Treehunter,strtre1,244327141,FALSE,Çizgili dalavcısı
Thripadectes virgaticeps,Streak-capped Treehunter,stctre1,203698001,FALSE,Çizgili başlı dalavcısı
Thripadectes melanorhynchus,Black-billed Treehunter,blbtre1,203993831,FALSE,Kara gagalı dalavcısı
Thripadectes rufobrunneus,Streak-breasted Treehunter,stbtre1,46236021,FALSE,Çizgili göğüslü dalavcısı
Automolus rufipileatus,Chestnut-crowned Foliage-gleaner,ccfgle2,44437,FALSE,Kestane tepeli yaprakkarıştıran
Automolus melanopezus,Brown-rumped Foliage-gleaner,brfgle1,24160,FALSE,Boz renkli yaprakkarıştıran
Automolus virgatus,Western Woodhaunter,strwoo5,204015461,FALSE,Batılı Çizgili Yaprakkarıştıranı
Automolus subulatus,Striped Woodhaunter,strwoo4,383796671,FALSE,Doğulu Çizgili Yaprakkarıştıranı
Automolus ochrolaemus,Buff-throated Foliage-gleaner,btfgle1,39546,FALSE,Açık Gerdanlı Yaprakkarıştıran
Automolus infuscatus,Olive-backed Foliage-gleaner,obfgle3,203934171,FALSE,Zeytin Sırtlı Yaprakkarıştıran
Automolus paraensis,Para Foliage-gleaner,parfog1,203894861,FALSE,Para yaprakkarıştıranı
Automolus lammi,Pernambuco Foliage-gleaner,perfog1,509610941,FALSE,Pernambuko yaprakkarıştıranı
Automolus leucophthalmus,White-eyed Foliage-gleaner,wefgle1,113395,FALSE,Ak Gözlü Yaprakkarıştıran
Premnoplex brunnescens,Spotted Barbtail,spobar1,614528761,FALSE,Benekli Dalkoşarı
Premnoplex tatei,White-throated Barbtail,whtbar1,387941821,FALSE,Ak boğazlı dalkoşarı
Premnoplex pariae,Paria Barbtail,,,FALSE,Ak boğazlı dalkoşarı (pariae)
Margarornis rubiginosus,Ruddy Treerunner,rudtre1,46236111,FALSE,Kızıl dalkoşarı
Margarornis stellatus,Fulvous-dotted Treerunner,fudtre1,31405651,FALSE,Yıldızlı dalkoşarı
Margarornis squamiger,Pearled Treerunner,peatre1,67482971,FALSE,İncili dalkoşarı
Margarornis bellulus,Beautiful Treerunner,beatre1,652777496,FALSE,Güzel dalkoşarı
Aphrastura spinicauda,Thorn-tailed Rayadito,thtray1,204019791,FALSE,Diken kuyruklu rayadito
Aphrastura masafuerae,Masafuera Rayadito,masray1,650778291,FALSE,Mas Afuera rayaditosu
Sylviorthorhynchus desmursii,Des Murs's Wiretail,demwir1,77455301,FALSE,Des Mur tellikuyruğu
Sylviorthorhynchus yanacensis,Tawny Tit-spinetail,tatspi1,172809811,FALSE,Tarçın rengi makaskuyruk
Leptasthenura xenothorax,White-browed Tit-spinetail,wbtspi1,17601,TRUE,Ak kaşlı makaskuyruk
Leptasthenura setaria,Araucaria Tit-spinetail,artspi1,203696071,FALSE,Araukarya makaskuyruğu
Leptasthenura platensis,Tufted Tit-spinetail,tutspi1,203695551,FALSE,Tepeli makaskuyruk
Leptasthenura striolata,Striolated Tit-spinetail,sttspi2,203696051,FALSE,Brezilya makaskuyruğu
Leptasthenura pileata,Rusty-crowned Tit-spinetail,rctspi1,28708,FALSE,Pas taçlı makaskuyruk
Leptasthenura striata,Streaked Tit-spinetail,sttspi1,439707311,FALSE,Çizgili makaskuyruk
Leptasthenura fuliginiceps,Brown-capped Tit-spinetail,bctspi1,203960221,FALSE,Kızıl kafalı makaskuyruk
Leptasthenura berlepschi,Buffy Tit-spinetail,,,FALSE,Baştankara makaskuyruğu (berlepschi)
Leptasthenura aegithaloides,Plain-mantled Tit-spinetail,pmtspi1,604714511,FALSE,Baştankara makaskuyruğu
Leptasthenura pallida,Palid Tit-spinetail,,,FALSE,Baştankara makaskuyruğu (pallida)
Leptasthenura andicola,Andean Tit-spinetail,antspi1,204023341,FALSE,And makaskuyruğu
Phacellodomus inornarus,Plain Thornbird,ruftho3,384224731,FALSE,
Phacellodomus rufifrons,Rufous-fronted Thornbird,ruftho1,337704091,FALSE,Kızıl Alınlı Daldokuyan
Phacellodomus striaticeps,Streak-fronted Thornbird,stftho1,212980,FALSE,Çizgili alınlı daldokuyan
Phacellodomus sibilatrix,Little Thornbird,littho1,156291441,FALSE,Küçük daldokuyan
Phacellodomus dorsalis,Chestnut-backed Thornbird,chbtho1,204012101,FALSE,Kestane sırtlı daldokuyan
Phacellodomus maculipectus,Spot-breasted Thornbird,spbtho1,189563,FALSE,Göğsü benekli daldokuyan
Phacellodomus striaticollis,Freckle-breasted Thornbird,frbtho1,132374,FALSE,Çilli Daldokuyan
Phacellodomus ruber,Greater Thornbird,gretho2,609537569,FALSE,Büyük daldokuyan
Phacellodomus erythrophthalmus,Orange-eyed Thornbird,oretho1,203986261,FALSE,Turuncu gözlü/Kızıl göğüslü daldokuyan
Phacellodomus ferrugineigula,Orange-breasted Thornbird,orbtho1,117983,FALSE,Kızıl göğüslü daldokuyan
Hellmayrea gularis,White-browed Spinetail,whbspi2,66179,FALSE,Ak kaşlı dikenkuyruk
Anumbius annumbi,Firewood-gatherer,firgat1,624994344,TRUE,Çıracı daltopayan
Coryphistera alaudina,Lark -like Brushrunner,lalbru1,301501,FALSE,Tepeli toygar daltoplayanı
Asthenes usheri,White-tailed Canastero,,,FALSE,Tarçın rengi sepetören (usheri)
Asthenes huancavelicae,Huancavelica Canastero,patcan1,203691981,FALSE,Akça Sepetören
Asthenes arequipae,Arequipa Canastero,crbcan4,428383671,FALSE,Karaca Kanatlı Sepetören
Asthenes dorbignyi,Creamy-breasted Canastero,crbcan2,174859,FALSE,Tarçın Rengi Sepetören
Asthenes berlepschi,Berlepsch's Canastero,bercan1,75716111,FALSE,Berlepsch sepetöreni
Asthenes baeri,Short-billed Canastero,shbcan1,213083,FALSE,Kısa gagalı sepetören
Asthenes luizae,Cipo Canastero,cipcan1,297176781,FALSE,Sipo sepetöreni
Asthenes anthoides,Austral Canastero,auscan1,75713671,FALSE,Macellan sepetöreni
Asthenes hudsoni,Hudson's Canastero,hudcan1,304705781,FALSE,Pampas sepetöreni
Asthenes urubambensis,Line-fronted Canastero,lifcan1,78050881,FALSE,Urubamba sepetöreni
Asthenes flammulata,Many-striped Canastero,mascan1,397777661,FALSE,Çizgili sepetören
Asthenes virgata,Junin Canastero,juncan1,31746781,FALSE,Junin sepetöreni
Asthenes maculicauda,Scribble-tailed Canastero,sctcan1,50840,FALSE,Damar kuyruklu sepetören
Asthenes modesta,Cordilleran Canastero,corcan1,589133391,FALSE,Boz Sepetören
Asthenes humilis,Streak-throated Canastero,sttcan1,212572151,FALSE,Çizgili gerdanlı sepetören
Asthenes wyatti,Streak-backed Canastero,stbcan9,189513,FALSE,Damalı Sepetören
A. w. sclateri,Puna Canastero,,,FALSE,
Asthenes moreirae,Itatiaia Spinetail,itaspi1,471284671,FALSE,İtatiaia sepetöreni
Asthenes pyrrholeuca,Sharp-billed Canastero,shbcan2,217162,FALSE,Sivri gagalı sepetören
Asthenes harterti,Black-throated Thistletail,bltthi1,174817,FALSE,Kara gerdanlı sepetören
Asthenes coryi,Ochre-browed Thistletail,ocbthi1,308554081,FALSE,Cory sepetöreni
Asthenes perijana,Perija Thistletail,perthi1,46892421,FALSE,Periha sepetöreni
Asthenes fuliginosa,White-chinned Thistletail,whcthi1,203940121,FALSE,Ak Gerdanlı Sepetören
Asthenes griseomurina,Mouse-colured Thistletail,mocthi1,21746,FALSE,Fare renkli sepetören
Asthenes helleri,Puna Thistletail,punthi1,203891661,FALSE,Heller sepetöreni
Asthenes ottonis,Rusty-fronted Canastero,rufcan1,511072181,FALSE,Kızıl alınlı sepetören
Asthenes palpebralis,Eye-ringed Thistletail,eyrthi1,586107241,FALSE,Gözlüklü Sepetören
Asthenes heterura,Maqeuis Canastero,maqcan1,212251,FALSE,Maki sepetöreni
Asthenes pudibunda,Canyon Canastero,cancan1,28712,FALSE,Peru sepetöreni
Asthenes vilcabambae,Vilcabamba Thistletail,vilthi2,374670051,FALSE,Vilkabamba Sepetöreni
Asthenes ayacuchensis,Ayacucho Thistletail,vilthi3,370096431,FALSE,Ayakuço sepetöreni
Acrobatornis fonsecai,Pink-legged Graveteiro,pilgra1,254862221,FALSE,Taklacı sepetören
Metopothrix aurantiaca,Orange-fronted Plushcrown,orfplu2,531978431,FALSE,Turuncu başlı furnarid
Xenerpestes minlosi,Double-banded Greytail,dobgra1,20092441,FALSE,Çift bantlı grikuyruk
Xenerpestes singularis,Equatorial Greytail,equgra1,620683084,FALSE,Ekvator grikuyruğu
Siptornis striaticollis,Spectacled Prickletail,spepri1,21621501,FALSE,Çilli Siptornis
Roraimia adusta,Roraiman Barbtail,rorbar1,362387501,FALSE,Roraima dikenkuyruğu
Thripophaga gutturata,Speckled Spinetail,spespi1,203697931,FALSE,Benekli dikenkuyruk
Thripophaga cherriei,Orinoco Softtail,orisof1,323589401,FALSE,Orinoko yumuşakkuyruğu
Thripophaga amacurensis,Delta Amacuro Softtail,deasof1,388960501,FALSE,Amakuro yumuşakkuyruğu
Thripophaga macroura,Striated Softtail,strsof1,249820021,FALSE,Çizgili yumuşakkuyruk
Thripophaga fusciceps,Plain Softtail,plasof1,88205,FALSE,Çizgisiz yumuşakkuyruk
Limnoctites rectirostris,Straight-billed Reedhaunter,stbree2,19097,FALSE,Düz gagalı sazlıkavcısı
Cranioleuca sulphurifera,Sulphur-throated Spinetail,,,FALSE,Sarı sakallı sazlıkavcısı
Cranioleuca marcapatae,Marcapata Spinetail,marspi4,35437,FALSE,Markapata Dikenkuyruğu
Cranioleuca weskei,Vilcabamba Spinetail,marspi1,508009491,FALSE,Kızıl Tepeli Dikenkuyruk
Cranioleuca albiceps,Light-crowned Spinetail,licspi1,65267,FALSE,Ak tepeli dikenkuyruk
Cranioleuca vulpecula,Parker's Spinetail,parspi1,127489,FALSE,Parker dikenkuyruğu
Cranioleuca berlepschi,Russet-mantled Softtail,rumsof1,31953361,FALSE,Berlepsch sepetöreni
Cranioleuca vulpina,Rusty-backed Spinetail,rubspi4,366315101,FALSE,Tilki Rengi Dikenkuyruk
Cranioleuca dissita,Coiba Spinetail,rubspi5,241373731,FALSE,Koiba dikenkuyruğu
Cranioleuca muelleri,Scaled Spinetail,scaspi1,115267,FALSE,Pullu dikenkuyruk
Cranioleuca albicapilla,Creamy-crested Spinetail,crcspi1,31745501,FALSE,Krem rengi tepeli dikenkuyruk
Cranioleuca obsoleta,Olive Spinetail,olispi1,700061,FALSE,Zeytuni dikenkuyruk
Cranioleuca pallida,Pallid Spinetail,palspi1,203698121,FALSE,Solgun dikenkuyruk
Cranioleuca pyrrhophia,Stripe-crowned Spinetail,stcspi2,218241,FALSE,Tepesi çizgili dikenkuyruk
Cranioleuca henricae,Bolivian Spinetail,bolspi1,132776,FALSE,Bolivya dikenkuyruğu
Cranioleuca erythrops,Red-faced Spinetail,refspi1,213378901,FALSE,Al yüzlü dikenkuyruk
Cranioleuca baroni,Baron's Spinetail,,,FALSE,Çizgili yüzlü dikenkuyruk [baroni grubu]
Cranioleuca antisiensis,Line-cheeked Spinetail,licspi5,203930041,FALSE,Çizgili Yüzlü Dikenkuyruk
Cranioleuca curtata,Ash-browed Spinetail,asbspi1,624344102,FALSE,Gri kaşlı dikenkuyruk
Cranioleuca demissa,Tepui Spinetail,tepspi1,389400091,FALSE,Tepui dikenkuyruğu
Cranioleuca semicinerea,Grey-headed Spinetail,gyhspi1,278193741,FALSE,Gri başlı dikenkuyruk
Cranioleuca hellmayri,Streak-capped Spinetail,stcspi1,167291,FALSE,Santa Marta bromelid dikenkuyruğu
Cranioleuca subcristata,Crested Spinetail,crespi1,386893331,FALSE,Tepeli dikenkuyruk
Pseudasthenes humicola,Dusky-tailed Canastero,dutcan1,615710552,FALSE,Gri kuyruklu sepetçi
Pseudasthenes patagonica,Patagonian Canastero,patcan2,46444,FALSE,Patagonya sepetçisi
Pseudasthenes steinbachi,Steinbach's Canastero,stecan1,86541,FALSE,Steinbach sepetçisi
Pseudasthenes cactorum,Cactus Canastero,caccan1,26404121,FALSE,Kaktüs sepetçi
Spartonoica maluroides,Bay-capped Wren-spinetail,bcwspi1,386664381,FALSE,Kızıl başlı çekirge dikenkuyruğu
Pseudoseisura unirufa,Grey-crested Cachalote,rufcac2,87257,FALSE,Kızıl kaşolot
Pseudoseisura cristata,Caatinga Cachalote,caacac1,509612001,FALSE,Kaatinga Kaşolotu
Pseudoseisura lophotes,Brown Cachalote,brncac1,52543,FALSE,Kahverengi kaşolot
Pseudoseisura gutturalis,White-throated Cachalote,whtcac2,625092831,FALSE,Ak gerdanlı kaşolot
Mazaria propinqua,White-bellied Spinetail,whbspi1,203699661,FALSE,Ak karınlı dikenkuyruk
Schoeniophylax phryganophilus,Chotoy Spinetail,chospi2,132822,FALSE,Çotoy dikenkuyruğu
Certhiaxis cinnamomeus,Yellow-chinned Spinetail,yecspi2,66188,FALSE,Sarı gıdılı dikenkuyruk
Certhiaxis mustelinus,Red-and-white Spinetail,rawspi2,127579,FALSE,Gelincik dikenkuyruğu
Synallaxis scutata,Ochre-cheeked Spinetail,occspi1,393341541,FALSE,Tarçın rengi dikenkuyruk
Synallaxis cinerascens,Grey-bellied Spinetail,gybspi1,423707011,FALSE,Gri karınlı dikenkuyruk
Synallaxis gujanensis,Plain-crowned Spinetail,plcspi1,203962661,FALSE,Açık Suratlı Dikenkuyruk
Synallaxis maranonica,Maranon Spinetail,marspi3,130451,FALSE,Maranyon dikenkuyruğu
Synallaxis simoni,Araguaia Spinetail,whlspi3,220187,FALSE,Araguaia Dikenkuyruğu
Synallaxis albilora,White-lored Spinetail,whlspi1,203698151,FALSE,Ak Yüzlü Dikenkuyruk
Synallaxis kollari,Hoary-throated Spinetail,hotspi1,299934631,FALSE,Kollar dikenkuyruğu
Synallaxis candei,White-whiskered Spinetail,whwspi1,385687901,FALSE,Ak gerdanlı dikenkuyruk
Synallaxis erythrothorax,Rufous-breasted Spinetail,rubspi2,178619701,FALSE,Yukatan dikenkuyruğu
Synallaxis tithys,Blackish-headed Spinetail,blhspi1,203929891,FALSE,Kara başlı dikenkuyruk
Synallaxis unirufa,Rufous Spinetail,rufspi1,66136,FALSE,Kızıl Dikenkuyruk
Synallaxis castanea,Black-throated Spinetail,bltspi1,385693691,FALSE,Kara gerdanlı dikenkuyruk
