Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,hr
Melozone occipitalis,Grey-crowned Ground-sparrow,whegrs1,467909891,FALSE,pacifički strnadar
Melozone leucotis,White-eared Ground-sparrow,whegrs2,199561,FALSE,bjelouhi strnadar
Aimophila rufescens,Rusty Sparrow,russpa1,26970131,FALSE,hrđasti strnadar
Aimophila ruficeps,Rufous-crowned Sparrow,rucspa,434080381,FALSE,rusokapi strnadar
Aimophila notosticta,Oaxaca Sparrow,oaxspa1,567754421,FALSE,oaksački strnadar
Junco vulcani,Volcano Junco,voljun1,55124141,FALSE,vulkanski strnadar
Junco hyemalis,Dark-eyed Junco,daejun,94361,TRUE,sivoglavi strnadar
Junco insularis,Guadalupe Junco,daejun2,203962791,FALSE,gvadalupski strnadar
Junco phaeonotus,Yellow-eyed Junco,yeejun,109103,FALSE,žutooki strnadar
Junco bairdi,Baird's Junco,yeejun2,417293391,FALSE,svjetlooki strnadar
Zonotrichia capensis,Rufous-collared Sparrow,rucspa1,410550641,TRUE,riđovrati strnadar
Zonotrichia querula,Harris's Sparrow,harspa,105763,TRUE,crnokapi strnadar
Zonotrichia albicollis,White-throated Sparrow,whtspa,227599,FALSE,bjelogrli strnadar
Zonotrichia leucophrys,White-crowned Sparrow,whcspa,629468141,TRUE,bjelokruni strnadar
Zonotrichia atricapilla,Golden-crowned Sparrow,gocspa,49976,FALSE,žutokapi strnadar
Passerella iliaca,Red Fox-sparrow,foxspa,136175,FALSE,riđi strnadar
Passerella unalaschcensis,Sooty Fox-sparrow,,,FALSE,johin strnadar
Passerella schistacea,Slate-colored Fox-sparrow,,,FALSE,sivoleđi strnadar
Passerella megarhyncha,Thick-billed Fox-sparrow,,,FALSE,debelokljuni strnadar
Passerella arborea,American Tree Sparrow,amtspa,163319,FALSE,šumski strnadar
Ammospiza leconteii,Le Conte's Sparrow,lecspa,166841451,FALSE,crnoprugasti strnadar
Ammospiza maritima,Seaside Sparrow,seaspa,241902611,FALSE,obalni strnadar
Ammospiza nelsoni,Nelson's Sparrow,nstspa,250162161,FALSE,trnorepi strnadar
Ammospiza caudacuta,Saltmarsh Sparrow,sstspa,93807821,FALSE,iglorepi strnadar
Artemisiospiza nevadensis,Sagebrush Sparrow,sagspa1,253016441,FALSE,sivosmeđi strnadar
Artemisiospiza belli,Bell's Sparrow,belspa2,295119091,FALSE,smeđokrili strnadar
Pooecetes gramineus,Vesper Sparrow,vesspa,94411,FALSE,prugastoprsi strnadar
Oriturus superciliosus,Striped Sparrow,strspa1,315667431,FALSE,meksički strnadar
Passerculus sandwichensis,Savannah Sparrow,savspa,66437,TRUE,prerijski strnadar
Passerculus guttatus,Belding's Sparrow,,,FALSE,kalifornijski strnadar
Passerculus sanctorum,San Benito Sparrow,,,FALSE,strnadar pješčar
Passerculus rostratus,Large-billed Sparrow,,,FALSE,strnadar slanušar
Passerculus bairdii,Baird's Sparrow,baispa,102975471,TRUE,bjelotrbi strnadar
Passerculus henslowii,Henslow's Sparrow,henspa,583780251,FALSE,smeđoleđi strnadar
Xenospiza baileyi,Sierra Madre Sparrow,simspa1,250782381,FALSE,kratkokrili strnadar
Melospiza melodia,Song Sparrow,sonspa,63140151,TRUE,strnadar pjevač
Melospiza lincolni,Lincoln's Sparrow,linspa,100868,TRUE,sivolici strnadar
Melospiza georgiana,Swamp Sparrow,swaspa,456922671,FALSE,močvarni strnadar
ZELEDONIIDAE,Wrenthrush,wrenth1,165386,FALSE,kratkorepa sjeničica
Zeledonia coronata,Wrenthrush,wrenth1,165386,FALSE,kratkorepa sjeničica
TERETISTRIDAE,Cuban Warblers,,,FALSE,kubanske sjeničice
Teretistris fernandinae,Yellow-headed Warbler,yehwar1,203915051,FALSE,zapadnokubanska sjeničica
Teretistris fornsi,Oriente Warbler,oriwar1,133227,FALSE,kubanska sjeničica
ICTERIDAE,New World Blackbirds,,,FALSE,vranjci
Icteria virens,Yellow-breasted Chat,yebcha,112661,TRUE,žutoprsi vranjak
Xanthocephalus xantocephalus,Yellow-headed Blackbird,yehbla,458691691,TRUE,zlatnoglavi vranjak
Dolichonyx oryzivorus,Bobolink,boboli,527283,TRUE,livadni vranjak
Sturnella neglecta,Western Meadowlark,wesmea,516839,TRUE,pjegavi vranjak
Sturnella magna,Eastern Meadowlark,easmea,94367,TRUE,žuti vranjak
S.m. liliane,Lilian's Meadowlark,,,FALSE,pustinjski vranjak
Leistes militaris,Red-breasted Blackbird,rebbla1,535716881,TRUE,crvenoprsi vranjak
Leistes superciliaris,White-browed Blackbird,whbbla2,439569821,FALSE,obrvasti vranjak
Leistes bellicosus,Peruvian Meadowlark,permea1,391929721,FALSE,grimiznoprsi vranjak
Leistes defilippii,Pampas Meadowlark,pammea1,174297091,FALSE,pampaski vranjak
Leistes loyca,Long-tailed Meadowlark,lotmea1,642429879,FALSE,grimiznotrbi vranjak
Amblycercus holosericeus,Yellow-billed Cacique,yebcac1,207277381,FALSE,žutokljuni vranjak
Cassiculus melanicterus,Yellow-winged Cacique,yewcac1,109241,FALSE,kukmasti vranjak
Psarocolius wagleri,Chestnut-headed Oropendola,chhoro1,203900851,FALSE,kestenjastoglavi vranjak
Psarocolius atrovirens,Dusky-green Oropendola,dugoro1,132714,FALSE,maslinasti vranjak
Psarocolius angustifrons,Russet-backed Oropendola,ruboro1,101858781,FALSE,smeđi vranjak
Psarocolius oleagineus,Green-billed Oropendola,,,FALSE,maslinastoleđi vranjak
Psarocolius decumanus,Crested Oropendola,creoro1,386940941,TRUE,krunati vranjak
Psarocolius viridis,Green Oropendola,greoro1,72322,FALSE,zeleni vranjak
Psarocolius yuracares,Amazonian Oropendola,,,FALSE,amazonski vranjak
Psarocolius bifasciatus,Para Oropendola,olioro1,203934611,FALSE,paraski vranjak
Psarocolius montezuma,Montezuma Oropendola,monoro1,423117161,FALSE,astečki vranjak
Psarocolius guatimozinus,Black Oropendola,blaoro1,615853212,FALSE,panamski vranjak
Psarocolius cassini,Baudo Oropendola,bauoro2,203952971,FALSE,ružičastolici vranjak
Cacicus solitarius,Solitary Cacique,sobcac1,172988871,FALSE,samotni vranjak
Cacicus chrysopterus,Golden-winged Cacique,gowcac1,63643,FALSE,zlatnokrili vranjak
Cacicus sclateri,Ecuadorian Cacique,ecucac1,243425,FALSE,ekvadorski vranjak
Cacicus koepckeae,Selva Cacique,selcac1,647590111,FALSE,peruanski vranjak
Cacicus microrhynchus,Scarlet-rumped Cacique,scrcac1,203898651,FALSE,grimiznoleđi vranjak
Cacicus pacificus,Pacific Cacique,,,FALSE,pacifički vranjak
Cacicus uropygialis,Subtropical Cacique,scrcac1,203898651,FALSE,vranjak zviždar
Cacicus vitellinus,Black-tailed Cacique,,,FALSE,zlatnoleđi vranjak
Cacicus cela,Yellow-rumped Cacique,yercac1,60740,FALSE,žutoleđi vranjak
Cacicus leucoramphus,Northern Mountain Cacique,,,FALSE,andski vranjak
Cacicus chrysonotus,Southern Mountain Cacique,moucac1,537440,FALSE,planinski vranjak
Cacicus haemorrhous,Red-rumped Cacique,rercac1,133926,FALSE,crvenoleđi vranjak
Cacicus oseryi,Casqued Oropendola,casoro2,11446,FALSE,kacigasti vranjak
Cacicus latirostris,Band-tailed Oropendola,batoro1,34417,FALSE,smeđoglavi vranjak
Icterus parisorum,Scott's Oriole,scoori,112641,FALSE,crnoglavi vranjak
Icterus graduacauda,Audubon's Oriole,audori,105567,FALSE,meksički vranjak
Icterus chrysater,Yellow-backed Oriole,yebori1,61002,FALSE,crnolici vranjak
Icterus leucopteryx,Jamaican Oriole,jamori1,203886331,FALSE,jamajčki vranjak
Icterus auratus,Orange Oriole,oraori1,151780351,FALSE,jukatanski vranjak
Icterus gularis,Altamira Oriole,altori,174962281,TRUE,crnogrli vranjak
Icterus nigrogularus,Yellow Oriole,yelori1,61015,FALSE,zlatni vranjak
Icterus galbula,Baltimore Oriole,balori,113501,TRUE,narančasto-crni vranjak
Icterus albeillei,Black-backed Oriole,blbori1,49377721,FALSE,bjelokrili vranjak
Icterus bullockiorum,Bullock's Oriole,bulori,125388,FALSE,narančastoprsi vranjak
Icterus pustulatus,Streak-backed Oriole,stbori,109153,FALSE,prugastoleđi vranjak
Icterus mesomelas,Yellow-tailed Oriole,yetori1,296574411,FALSE,žutorepi vranjak
Icterus pectoralis,Spot-breasted Oriole,spbori,165044,FALSE,pjegavoprsi vranjak
Icterus graceannae,White-edged Oriole,wheori1,21530,FALSE,tumbeski vranjak
Icterus jamacaii,Campo Troupial,camtro1,209613,FALSE,brazilski vranjak
Icterus icterus,Venezuelan Troupial,ventro1,386542621,FALSE,narančastovrati vranjak
Icterus croconotus,Orange-backed Troupial,orbtro3,60388,FALSE,narančasti vranjak
Icterus maculialatus,Bar-winged Oriole,bawori1,622423688,FALSE,zlatnotrbi vranjak
Icterus wagleri,Black-vented Oriole,bkvori,203917481,FALSE,crnoleđi vranjak
Icterus cucullatus,Hooded Oriole,hooori,45180,FALSE,prugastokrili vranjak
Icterus prosthemelas,Black-cowled Oriole,bkcori,406179801,FALSE,crnoprsi vranjak
Icterus spurius,Orchard Oriole,orcori,94445,FALSE,kestenjastotrbi vranjak
Icterus fuertesi,Fuertes's Oriole,,,FALSE,mali vranjak
Icterus northropi,Bahama Oriole,graori3,32873421,FALSE,bahamski vranjak
Icterus melanopsis,Cuban Oriole,graori2,59792041,FALSE,kubanski vranjak
Icterus bonana,Martinique Oriole,marori1,587891081,FALSE,kestenjasti vranjak
Icterus portoricensis,Puerto Rican Oriole,graori4,188058,FALSE,portorički vranjak
Icterus oberi,Montserrat Oriole,monori1,575343211,FALSE,monseratski vranjak
Icterus dominicensis,Hispaniolan Oriole,graori1,180729,FALSE,hispaniolski vranjak
Icterus laudabilis,St Lucia Oriole,stlori1,473914711,FALSE,narančastotrbi vranjak
Icterus auricapillus,Orange-crowned Oriole,orcori1,60783,FALSE,narančastoglavi vranjak
Icterus chrysocephalus,Moriche Oriole,,,FALSE,žutokapi vranjak
Icterus cayanensis,Epaulet Oriole,epaori1,388490441,FALSE,žutorameni vranjak
Icterus pyrrhopterus,Variable Oriole,epaori4,617935732,FALSE,kestenjastorameni vranjak
Nesopsar nigerrimus,Jamaican Blackbird,jambla1,565210801,FALSE,kratkorepi vranjak
Agelaius humeralis,Tawny-shouldered Blackbird,tasbla,180051981,FALSE,smeđokrili vranjak
Agelaius xanthomus,Yellow-shouldered Blackbird,yesbla1,637497067,FALSE,žutokrili vranjak
Agelaius tricolor,Tricolored Blackbird,tribla,50919891,FALSE,kalifornijski vranjak
Agelaius phoeniceus,Red-winged Blackbird,rewbla,110263341,TRUE,plamenokrili vranjak
Agelaius assimilis,Red-shouldered Blackbird,resbla1,188772041,FALSE,crvenokrili vranjak
Molothrus rufoaxillaris,Screaming Cowbird,scrcow1,615096458,FALSE,crni čvorkaš
Molothrus oryzivorus,Giant Cowbird,giacow,203694691,FALSE,veliki čvorkaš
Molothrus bonariensis,Shiny Cowbird,shicow,12599,TRUE,blistavi čvorkaš
Molothrus ater,Brown-headed Cowbird,bnhcow,148572321,TRUE,smeđoglavi čvorkaš
Molothrus aeneus,Bronzed Cowbird,brocow,115684131,TRUE,brončani čvorkaš
Molothrus armenti,Bronze-brown Cowbird,,,FALSE,kolumbijski čvorkaš
Dives dives,Melodious Blackbird,melbla1,63910791,FALSE,vranjak pjevač
Dives warczewiczi,Scrub Blackbird,scrbla1,81148,FALSE,seoski vranjak
Ptiloxena atroviolacea,Cuban Blackbird,cubbla,203887231,FALSE,ljubičasti vranjak
Euphagus carolinus,Rusty Blackbird,rusbla,206450,TRUE,kanadski vranjak
Euphagus cyanocephalus,Brewer's Blackbird,brebla,246338631,TRUE,plavi vranjak
Quiscalus quiscula,Common Grackle,comgra,133330,TRUE,blistavi vranjak
Q. q. versicolor,Bronzed Grackle,,,FALSE,brončani vranjak
Quiscalus lugubris,Carib Grackle,cargra1,61234,FALSE,širokorepi vranjak
Quiscalus nicaraguensis,Nicaraguan Grackle,nicgra1,649401153,FALSE,nikaragvanski vranjak
Quiscalus niger,Greater Antillean Grackle,gragra1,203888921,FALSE,antilski vranjak
Quiscalus major,Boat-tailed Grackle,botgra,73914,TRUE,dugorepi vranjak
Quiscalus mexicanus,Great-tailed Grackle,grtgra,614993910,TRUE,lepezastorepi vranjak
†Quiscalus palustris,Slender-billed Grackle,slbgra1,,FALSE,tankokljuni vranjak
Lampropsar tanagrinus,Velvet-fronted Grackle,vefgra1,29251,FALSE,crni vranjak
Hypopyrrhus pyrohypogaster,Red-bellied Grackle,rebgra1,165954,FALSE,crvenotrbi vranjak
Gymnomystax mexicanus,Oriole Blackbird,oribla1,204023301,FALSE,žutotrbi vranjak
Macroagelaius subalaris,Mountain Grackle,mougra1,324501961,FALSE,kolumbijski vranjak
Macroagelaius imthurni,Golden-tufted Grackle,gotgra1,203952941,FALSE,tepujski vranjak
Amblyramphus holosericeus,Scarlet-headed Blackbird,schbla1,203917431,FALSE,crvenoglavi vranjak
Curaeus curaeus,Austral Blackbird,ausbla1,623792400,FALSE,patagonski vranjak
Curaeus forbesi,Forbes's Blackbird,forbla1,114846,FALSE,mrki vranjak
Gnorimopsar chopi,Chopi Blackbird,chobla1,132753,FALSE,kudravi vranjak
Agelaioides badius,Greyish Baywing,bawcow4,161071901,FALSE,riđokrili vranjak
Agelaioides fringillarius,Pale Baywing,bawcow3,54954,FALSE,crnouhi vranjak
Oreopsar bolivianus,Bolivian Blackbird,bolbla1,633602681,FALSE,bolivijski vranjak
Agelasticus thilius,Yellow-winged Blackbird,yewbla2,203892681,FALSE,vranjak rogožar
Agelasticus cyanopus,Unicolored Blackbird,unibla2,635626852,FALSE,močvarni vranjak
Agelasticus xanthophthalmus,Pale-eyed Blackbird,paebla2,13309,FALSE,bjelooki vranjak
Chrysomus icterocephalus,Yellow-hooded Blackbird,yehbla2,61053,FALSE,žutoglavi vranjak
Chrysomus ruficapillus,Chestnut-capped Blackbird,chcbla2,119424701,FALSE,kestenjastolapi vranjak
Xanthopsar flavus,Saffron-cowled Blackbird,sacbla2,135156051,FALSE,zlatnoprsi vranjak
Pseudoleistes guirahuro,Yellow-rumped Marshbird,yermar1,615924905,FALSE,smeđoleđi vranjak
Pseudoleistes virescens,Brown-and yellow Marshbird,baymar1,100332041,FALSE,smeđoboki vranjak
PARULIDAE,New World Warblers,,,FALSE,sjeničice
Seiurus aurocapilla,Ovenbird,ovenbi1,216853,TRUE,zlatnokruna sjeničica
Helmitheros vermivorum,Worm-eating Warbler,woewar1,84859,FALSE,prugastoglava sjeničica
Parkesia motacilla,Louisiana Waterthrush,louwat,341945051,FALSE,potočna sjeničica
Parkesia noveboracensis,Northern Waterthrush,norwat,86389,FALSE,drozdolika sjeničica
Vermivora bachmanii,Bachman's Warbler,bacwar,10718,FALSE,maslinasta sjeničica
Vermivora chrysoptera,Golden-winged Warbler,gowwar,527190,FALSE,zlatnokrila sjeničica
Vermivora cyanoptera,Blue-winged Warbler,buwwar,339920491,TRUE,plavokrila sjeničica
Mniotilta varia,Black-and-white Warbler,bawwar,27196,TRUE,prugasta sjeničica
Protonotaria citrea,Prothonotary Warbler,prowar,99435531,TRUE,zlatnoglava sjeničica
Limnothlypis swainsonii,Swainson's Warbler,swawar,73908,FALSE,smeđa sjeničica
Oreothlypis superciliosa,Crescent-chested Warbler,crcwar,342071391,FALSE,sivokrila sjeničica
Oreothlypis gutturalis,Flame-throated Warbler,fltwar1,205758,FALSE,plamenogrla sjeničica
Leiothlypis peregrina,Tennessee Warbler,tenwar,85236,FALSE,sivoglava sjeničica
Leiothlypis celata,Orange-crowned Warbler,orcwar,366011911,FALSE,narančastokapa sjeničica
Leiothlypis crissalis,Colima Warbler,colwar,452645361,FALSE,meksička sjeničica
Leiothlypis luciae,Lucy's Warbler,lucwar,133958601,FALSE,kestenjastokapa sjeničica
Leiothlypis ruficapilla,Nashville Warbler,naswar,98800,FALSE,riđokapa sjeničica
Leiothlypis virginiae,Virginia's Warbler,virwar,105313461,FALSE,siva sjeničica
Leucopeza semperi,Semper's Warbler,semwar1,,FALSE,pepeljasta sjeničica
Oporornis agilis,Connecticut Warbler,conwar,103567031,FALSE,pozemna sjeničica
Geothlypis poliocephala,Grey-crowned Yellowthroat,gycyel,209220,FALSE,sivokapa sjeničica
Geothlypis chiriquensis,Chiriqui Yellowthroat,,,FALSE,vulkanska sjeničica
Geothlypis auricularis,Black-lored Yellowthroat,masyel4,11017,FALSE,pacifička sjeničica
Geothlypis aequinoctialis,Masked Yellowthroat,masyel2,70373,FALSE,sivočela sjeničica
Geothlypis tolmiei,MacGillvray's Warbler,macwar,342407871,FALSE,olovastoglava sjeničica
Geothlypis philadelphia,Mourning Warbler,mouwar,59594971,FALSE,crnoprsa sjeničica
Geothlypis formosa,Kentucky Warbler,kenwar,341674081,FALSE,maslinastoleđa sjeničica
Geothlypis bairdi,Baird's Warbler,,,FALSE,čegrtava sjeničica
Geothlypis semiflava,Olive-crowned Yellowthroat,olcyel1,48170421,FALSE,travnjačka sjeničica
Geothlypis speciosa,Black-polled Yellowthroat,blpyel1,204021781,FALSE,crnočela sjeničica
Geothlypis beldingi,Belding's Yellowthroat,belyel1,50211101,FALSE,kalifornijska sjeničica
Geothlypis rostrata,Bahama Yellowthroat,bahyel1,89305761,FALSE,bahamska sjeničica
Geothlypis flavovelata,Altamira Yellowthroat,altyel1,354405411,FALSE,močvarna sjeničica
Geothlypis trichas,Common Yellowthroat,comyel,94345,TRUE,crnolica sjeničica
Geothlypis nelsoni,Hooded Yellowthroat,hooyel1,362556461,FALSE,kaktusova sjeničica
Catharopeza bishopi,Whistling Warbler,whiwar1,450300291,FALSE,ogrličasta sjeničica
Setophaga plumbea,Plumbeous Warbler,pluwar1,203902981,FALSE,olovasta sjeničica
Setophaga angelae,Elfin Woods Warbler,elwwar1,138899,FALSE,prugastoprsa sjeničica
Setophaga pharetra,Arrowhead Warbler,arrwar1,560481711,FALSE,jamajčka sjeničica
Setophaga citrina,Hooded Warbler,hoowar,211804851,TRUE,crnovrata sjeničica
Setophaga ruticilla,American Redstart,amered,534354,TRUE,crna sjeničica
Setophaga kirtlandii,Kirtland's Warbler,kirwar,13982,FALSE,pjegavoleđa sjeničica
Setophaga tigrina,Cape May Warbler,camwar,68917,FALSE,riđolica sjeničica
Setophaga cerulea,Cerulean Warbler,cerwar,85119,TRUE,plavoleđa sjeničica
Setophaga americana,Northern Parula,norpar,351946681,FALSE,plava sjeničica
Setophaga pitiayumi,Tropical Parula,tropar,444656371,TRUE,plamenoprsa sjeničica
Setophaga graysoni,Socorro Parula,,,FALSE,sokorska sjeničica
Setophaga magnolia,Magnolia Warbler,magwar,228996,FALSE,žutogrla sjeničica
Setophaga castanea,Bay-breasted Warbler,babwar,249809,FALSE,kestenjastoprsa sjeničica
Setophaga fusca,Blackburnian Warbler,bkbwar,9576,FALSE,narančastogrla sjeničica
Setophaga petechia,American Yellow Warbler,manwar1,203907381,TRUE,žuta sjeničica
S. p. petechia,Golden Warbler,,,FALSE,zlatna sjeničica
S. p. erithachorides,Mangrove Warbler,,,FALSE,mangrovska sjeničica
Setophaga pensylvanica,Chestnut-sided Warbler,chswar,98242481,FALSE,kestenjastoboka sjeničica
Setophaga striata,Blackpoll Warbler,bkpwar,94362,TRUE,crnoglava sjeničica
Setophaga caerulescens,Black-throated Blue Warbler,btbwar,342066171,FALSE,crnoboka sjeničica
Setophaga palmarum,Palm Warbler,palwar,229598,FALSE,crvenokapa sjeničica
Setophaga pityophila,Olive-capped Warbler,olcwar1,33096880,FALSE,maslinastokapa sjeničica
Setophaga pinus,Pine Warbler,pinwar,9871,FALSE,borova sjeničica
Setophaga auduboni,Audubon's Warbler,,,FALSE,zlatnogrla sjeničica
Setophaga coronata,Myrtle Warbler,yerwar,85245,TRUE,zlatnokapa sjeničica
Setophaga dominica,Yellow-throated Warbler,yetwar,191290,FALSE,dugokljuna sjeničica
Setophaga flavescens,Bahama Warbler,yetwar3,32872521,FALSE,smeđokapa sjeničica
Setophaga vitellina,Vitelline Warbler,vitwar1,598294261,FALSE,karipska sjeničica
Setophaga discolor,Prairie Warbler,prawar,164439851,FALSE,prerijska sjeničica
Setophaga adelaidae,Adelaide's Warbler,adewar1,69511,FALSE,portorička sjeničica
Setophaga subita,Barbuda Warbler,barwar,619499497,FALSE,barbudska sjeničica
Setophaga delicata,St Lucia Warbler,stlwar,51026,FALSE,antilska sjeničica
Setophaga graciae,Grace's Warbler,grawar,45087,FALSE,sivoleđa sjeničica
Setophaga nigrescens,Black-throated Grey Warbler,btywar,50127,FALSE,prugastoboka sjeničica
Setophaga townsendi,Townsend's Warbler,towwar,47707,FALSE,crnouha sjeničica
Setophaga occidentalis,Hermit Warbler,herwar,539751,FALSE,zlatnolica sjeničica
Setophaga chrysoparia,Golden-cheeked Warbler,gchwar,40561,FALSE,žutolica sjeničica
Setophaga virens,Black-throated Green Warbler,btnwar,107395,FALSE,crnogrla sjeničica
Myiothlypis luteoviridis,Northern Citrine Warbler,citwar1,67188,FALSE,maslinasto-žuta sjeničica
Myiothlypis striaticeps,Peruvian Citrine Warbler,,,FALSE,peruanska sjeničica
Myiothlypis euophrys,Bolivian Citrine Warbler,,,FALSE,bolivijska sjeničica
Myiothlypis basilica,Santa Marta Warbler,samwar1,619505182,FALSE,limunastotrba sjeničica
Myiothlypis leucophrys,White-striped Warbler,whswar2,34098,FALSE,brazilska sjeničica
Myiothlypis flaveola,Flavescent Warbler,flawar1,9109,FALSE,zelenoleđa sjeničica
Myiothlypis leucoblephara,White-rimmed Warbler,whbwar2,203700981,FALSE,bjelogrla sjeničica
Myiothlypis signata,Pale-legged Warbler,palwar1,212288,FALSE,limunasta sjeničica
Myiothlypis nigrocristata,Black-crested Warbler,blcwar2,204023621,FALSE,žutotrba sjeničica
Myiothlypis fulvicauda,Buff-rumped Warbler,burwar1,520356401,FALSE,smeđoleđa sjeničica
Myiothlypis mesoleuca,Northern Riverbank Warbler,,,FALSE,pepeljastokapa sjeničica
Myiothlypis rivularis,Southern Riverbank Warbler,rivwar1,88367,FALSE,riječna sjeničica
Myiothlypis roraime,Roraiman Warbler,,,FALSE,roraimska sjeničica
Myiothlypis bivittata,Two-banded Warbler,twbwar1,189541,FALSE,prugastokapa sjeničica
Myiothlypis chlorophrys,Choco Warbler,gobwar4,203922691,FALSE,čokoska sjeničica
Myiothlypis chrysogaster,Golden-bellied Warbler,gobwar3,532078841,FALSE,gorska sjeničica
Myiothlypis conspicillata,White-lored Warbler,whlwar1,167146,FALSE,kolumbijska sjeničica
