Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,pl
Lamprotornis mevesii,Meves's Long-tailed Starling,megsta1,14827,FALSE,błyszczak ciemny
Lamprotornis unicolor,Ashy Starling,ashsta2,23895,FALSE,błyszczak jednobarwny
Lamprotornis ornatus,Principe Starling,prgsta1,95204,FALSE,błyszczak ozdobny
Lamprotornis splendidus,Splendid Starling,spgsta1,14843,FALSE,błyszczak wspaniały
Lamprotornis regius,Golden-breasted Starling,gobsta5,33655941,FALSE,błyszczak królewski
Lamprotornis superbus,Superb Starling,supsta1,14855,FALSE,błyszczak rudobrzuchy
Lamprotornis pulcher,Chestnut-bellied Starling,chbsta1,138830271,FALSE,błyszczak kasztanowobrzuchy
CINCLIDAE,Dippers,,,FALSE,
Cinclus cinclus,White-throated Dipper,whtdip1,625994479,TRUE,Pluszcz Zwyczajny
Cinclus pallasii,Brown Dipper,brodip1,470229521,FALSE,pluszcz ciemny
Lamprotornis bicolor,African Pied Starling,afpsta1,609054123,FALSE,błyszczak brunatny
Lamprotornis albicapillus,White-crowned Starling,whcsta3,96332,FALSE,błyszczak białogłowy
Lamprotornis fischeri,Fischer's Starling,fissta1,14850,FALSE,błyszczak szarawy
Lamprotornis acuticaudus,Sharp-tailed Starling,stgsta1,640999180,FALSE,błyszczak ostrosterny
Lamprotornis chloropterus,Lesser Blue-eared Starling,lbesta1,618456427,FALSE,błyszczak niebieskouchy
Lamprotornis purpureus,Purple Starling,pugsta1,287974221,FALSE,błyszczak purpurowy
Lamprotornis chalcurus,Bronze-tailed Starling,btgsta1,646681734,FALSE,błyszczak spiżowosterny
Lamprotornis nitens,Cape Starling,capgls1,278024,FALSE,błyszczak lśniący
Lamprotornis chalybaeus,Greater Blue-eared Starling,gbesta1,14820,FALSE,błyszczak stalowy
Lamprotornis iris,Emerald Starling,emesta1,,FALSE,błyszczak tęczowy
Hartlaubius auratus,Madagascan Starling,madsta1,203970411,FALSE,malgaszczyk
Cinnyricinclus leucogaster,Violet-backed Starling,vibsta2,164116561,FALSE,ametyszczak
Hylopsar purpureiceps,Purple-headed Starling,phgsta1,329055201,FALSE,błyszczak purpurowogłowy
Hylopsar cupreocauda,Copper-tailed Starling,ctgsta1,434335301,FALSE,błyszczak miedzianosterny
Notopholia corrusca,Black-bellied Starling,bbgsta1,612186922,FALSE,błyszczak czarnobrzuchy
Rhabdornis mystacalis,Stripe-headed Rhabdornis,stsrha2,484030521,FALSE,filipińczyk wąsaty
Rhabdornis grandis,Grand Rhabdornis,lobrha1,,FALSE,filipińczyk duży
Rhabdornis rabori,Visayan Rhabdornis,visrha1,253006091,FALSE,filipińczyk szarołbisty
Rhabdornis inornatus,Stripe-breasted Rhabdornis,stbrha1,609070563,FALSE,filipińczyk gładki
Basilornis celebensis,Sulawesi Myna,sulmyn1,203974981,FALSE,perukarz krótkoczuby
Basilornis galeatus,Helmeted Myna,helmyn1,650609348,FALSE,perukarz hełmiasty
Basilornis corythaix,Long-crested Myna,locmyn1,615918963,FALSE,perukarz długoczuby
Goodfellowia miranda,Apo Myna,apomyn2,203894241,FALSE,perukarz białorzytny
Streptocitta torquata,Northern White-necked Myna,,,FALSE,
Streptocitta albicollis,Southern White-necked Myna,whnmyn1,203990141,FALSE,celebesiak białoszyi
Streptocitta albertinae,Bare-eyed Myna,baemyn1,203905461,FALSE,celebesiak gołolicy
Sarcops calvus,Coleto,coleto1,18637,FALSE,łysak
Mino dumontii,Yellow-faced Myna,yefmyn1,168379,FALSE,gwarek złotolicy
Mino kreffti,Long-tailed Myna,lotmyn1,203910111,FALSE,gwarek białorzytny
Mino anais,Golden Myna,golmyn1,65932,FALSE,gwarek złoty
Gracula ptilogenys,Sri Lanka Hill Myna,ceymyn1,625921977,FALSE,gwarek cejloński
Gracula indica,Southern Hill Myna,sohmyn1,455113631,FALSE,gwarek malabarski
Gracula religiosa,Common Hill Myna,hilmyn,437281591,FALSE,gwarek czczony
G. r. enganensis,Enggano Hill Myna,,,FALSE,
Gracula venerata,Tenggara Hill Myna,cohmyn2,609070385,FALSE,gwarek floreski
Gracula robusta,Nias Hill Myna,,,FALSE,gwarek turkusowy (G.r. robusta)
Ampeliceps coronatus,Golden-crested Myna,gocmyn1,613925613,FALSE,gwarek złotoczuby
Enodes erythrophris,Flame-browed Starling,fibmyn1,640483230,FALSE,pąsobrewik
Scissirostrum dubium,Grosbeak Starling,fibmyn2,203909251,FALSE,szpakownik
Aplonis metallica,Metallic Starling,metsta1,203907061,FALSE,skworczyk towarzyski
Aplonis mystacea,Yellow-eyed Starling,yeesta1,,FALSE,skworczyk żółtooki
Aplonis cantoroides,Singing Starling,sinsta1,203908301,FALSE,skworczyk śpiewny
Aplonis crassa,Tanimbar Starling,tansta1,629625462,FALSE,skworczyk stalowy
Aplonis feadensis,Atoll Starling,atosta1,634565969,FALSE,skworczyk atolowy
Aplonis insularis,Rennell Starling,rensta1,203908191,FALSE,skworczyk wyspowy
Aplonis magna,Long-tailed Starling,lotsta1,203983571,FALSE,skworczyk długosterny
Aplonis brunneicapillus,White-eyed Starling,whesta2,203932771,FALSE,skworczyk białooki
Aplonis grandis,Brown-winged Starling,brwsta1,203968791,FALSE,skworczyk duży
Aplonis dichroa,Makira Starling,sacsta1,118111631,FALSE,skworczyk brązowoskrzydły
Aplonis zelandica,Rusty-winged Starling,ruwsta1,369528621,FALSE,skworczyk rdzawoskrzydły
Aplonis striata,Striated Starling,strsta1,203908071,FALSE,skworczyk marmurkowy
Aplonis santovestris,Mountain Starling,mousta1,,FALSE,skworczyk górski
Aplonis panayensis,Asian Glossy Starling,asgsta1,587452921,FALSE,skworczyk zielony
Aplonis mysolensis,Moluccan Starling,molsta1,203907041,FALSE,skworczyk molucki
Aplonis minor,Short-tailed Starling,shtsta1,475887681,FALSE,skworczyk krótkosterny
Aplonis opaca,Micronesian Starling,micsta1,140155,FALSE,skworczyk mikronezyjski
Aplonis pelzelni,Pohnpei Starling,pohsta1,,FALSE,skworczyk karoliński
Aplonis tabuensis,Polynesian Starling,polsta1,203906471,FALSE,skworczyk polinezyjski
Aplonis atrifusca,Samoan Starling,samsta1,139823,FALSE,skworczyk samoański
†Aplonis corvina,Kosrae Starling,kossta1,,FALSE,
Aplonis cinerascens,Rarotonga Starling,rarsta1,151581861,FALSE,skworczyk szarawy
†Aplonis mavornata,Mysterious Starling,myssta1,,FALSE,
†Aplonis fusca,Norfolk Starling,,,FALSE,
Mimus saturninus,Chalk-browed Mockingbird,chbmoc1,270365031,FALSE,przedrzeźniacz białobrewy
Mimus triurus,White-banded Mockingbird,whbmoc1,621959965,FALSE,przedrzeźniacz białoskrzydły
Mimus dorsalis,Brown-backed Mockingbird,brbmoc1,203960231,FALSE,przedrzeźniacz rdzawy
Mimus longicaudus,Long-tailed Mockingbird,lotmoc1,390354101,FALSE,
Mimus polyglottos,Northern Mockingbird,normoc,166628,TRUE,Przedrzeźniacz Północny
Mimus gilvus,Tropical Mockingbird,tromoc,103372,FALSE,przedrzeźniacz siwy
Mimus graysoni,Socorro Mockingbird,socmoc1,345335231,FALSE,przedrzeźniacz płowy
Mimus gundlachii,Bahama Mockingbird,bahmoc,468925381,FALSE,przedrzeźniacz karaibski
Mimus trifasciatus,Floreana Mockingbird,chamoc1,638777128,FALSE,przedrzeźniacz blady
Mimus parvulus,Galapagos Mockingbird,galmoc1,45963,FALSE,przedrzeźniacz blady
Mimus macdonaldi,Espanola Mockingbird,hoomoc1,203698241,FALSE,przedrzeźniacz hakodzioby
Mimus melanotis,San Cristobal Mockingbird,chamoc2,638777213,FALSE,przedrzeźniacz plamisty
Oreoscoptes montanus,Sage Thrasher,sagthr,164696,FALSE,przedrzeźniacz smugowany
Toxostoma curvirostre,Curve-billed Thrasher,cubthr,130902,FALSE,przedrzeźniacz krzywodzioby
Toxostoma ocellatum,Ocellated Thrasher,ocethr1,11165,FALSE,przedrzeźniacz kroplisty
Toxostoma rufum,Brown Thrasher,brnthr,94280,TRUE,przedrzeźniacz rudy
Toxostoma longirostre,Long-billed Thrasher,lobthr,273152851,FALSE,przedrzeźniacz długodzioby
Toxostoma guttatum,Cozumel Thrasher,cozthr1,23066,FALSE,przedrzeźniacz dwupaskowy
Toxostoma bendirei,Bendire's Thrasher,benthr,423634981,FALSE,przedrzeźniacz kaktusowy
Toxostoma cinereum,Grey Thrasher,grathr1,650601736,FALSE,przedrzeźniacz szary
Toxostoma redivivum,California Thrasher,calthr,617231654,FALSE,przedrzeźniacz kalifornijski
Toxostoma crissale,Crissal Thrasher,crithr,206500931,FALSE,przedrzeźniacz szaropierśny
Toxostoma lecontei,Le Conte's Thrasher,lecthr,125286,FALSE,przedrzeźniacz piaskowy
TURDIDAE,Thrushes,,,FALSE,
Sialia mexicana,Western Bluebird,wesblu,44896,FALSE,błękitnik meksykański
Sialia sialis,Eastern Bluebird,easblu,534348,TRUE,Błękitnik Rudogardły
Sialia currucoides,Mountain Bluebird,moublu,43462621,TRUE,Błękitnik Górski
Grandala coelicolor,Grandala,granda1,151360041,TRUE,Turnica
Neocossyphus rufus,Red-tailed Ant-thrush,rtathr1,176785,FALSE,wahal cynamonowy
Neocossyphus poensis,White-tailed Ant-thrush,wtathr1,203921111,FALSE,wahal białosterny
Stizorhina fraseri,Rufous Flycatcher-thrush,rufthr1,203942381,FALSE,wahal rudy
Stizorhina finschi,Finsch's Flycatcher-thrush,fifthr1,204022921,FALSE,wahal śniady
Myadestes townsendi,Townsend's Solitaire,towsol,273256631,FALSE,klarnetnik północny
†Myadestes myadestinus,Kamao,kamao,6027,FALSE,
†Myadestes woahensis,Amaui,amaui,,FALSE,
Myadestes lanaiensis,Olomao,olomao,,FALSE,klarnetnik blady
Myadestes obscurus,Omao,omao,6084,FALSE,klarnetnik siwy
Myadestes palmeri,Puaiohi,puaioh,108531181,FALSE,klarnetnik wąsaty
Myadestes elisabeth,Cuban Solitaire,cubsol1,112190,FALSE,klarnetnik kubański
Myadestes genibarbis,Rufous-throated Solitaire,rutsol1,335460861,FALSE,klarnetnik rdzawogardły
Myadestes occidentalis,Brown-backed Solitaire,brbsol1,11356,FALSE,klarnetnik brązowoskrzydły
Myadestes unicolor,Slate-colored Solitaire,slcsol1,157504701,FALSE,klarnetnik jednobarwny
Myadestes melanops,Black-faced Solitaire,blfsol1,48408271,FALSE,klarnetnik czarnolicy
Myadestes coloratus,Varied Solitaire,varsol1,616601013,FALSE,klarnetnik okopcony
Myadestes ralloides,Andean Solitaire,andsol1,66341,FALSE,klarnetnik andyjski
Geomalia heinrichi,Geomalia,geomal1,,FALSE,celebesik
Zoothera dixoni,Long-tailed Thrush,lotthr1,164501,FALSE,drozdoń długosterny
Zoothera mollissima,Alpine Thrush,alpthr1,203977261,FALSE,drozdoń łuskobrzuchy
Zoothera griseiceps,Sichuan Forest Thrush,sicthr1,203977281,FALSE,drozdoń syczuański
Zoothera salimali,Himalayan Forest Thrush,,,FALSE,drozdoń tybetański
Zoothera marginata,Dark-sided Thrush,dasthr1,622679010,FALSE,drozdoń himalajski
Zoothera monticola,Long-billed Thrush,lobthr1,184685,FALSE,drozdoń długodzioby
Zoothera everetti,Everett's Thrush,evethr1,620872863,FALSE,drozdoń rdzawopierśny
Zoothera andromedae,Sunda Thrush,sunthr1,524285901,FALSE,drozdoń łuskowany
Zoothera aurea,White's Thrush,scathr2,148980201,FALSE,drozdoń tajgowy
Z. a. imbricata,Sri Lanka Thrush,scathr5,204027611,FALSE,
Zoothera major,Amami Thrush,scathr6,21723221,FALSE,drozdoń wschodni
Zoothera dauma,Scaly Thrush,scathr8,170500051,FALSE,drozdoń pstry
Zoothera machiki,Fawn-breasted Thrush,fabthr1,613325768,FALSE,drozdoń płowy
Zoothera turipavae,Guadalcanal Thrush,sacthr3,,FALSE,drozdoń brązowy
Zoothera margaretae,Makira Thrush,sacthr2,117228481,FALSE,drozdoń palmowy
Zoothera lunulata,Bassian Thrush,oltthr1,31211461,FALSE,drozdoń australijski/rdzaworzytny
Zoothera heinei,Russet-tailed Thrush,rutthr1,638578213,FALSE,drozdoń rdzaworzytny
Zoothera talaseae,New Britain Thrush,nebthr1,,FALSE,drozdoń melanezyjski
Zoothera atrigena,Bougainville Thrush,bouthr1,,FALSE,drozdoń czarniawy
†Zoothera terrestris,Bonin Thrush,bonthr2,,FALSE,
Ixoreus naevius,Varied Thrush,varthr,118810,TRUE,rudodrozd
Entomodestes coracinus,Black Solitaire,blasol1,68682351,FALSE,białoliczka czarna
Entomodestes leucotis,White-eared Solitaire,whesol1,204006721,FALSE,białoliczka rdzawa
Cichlopsis chubbi,Chestnut-throated Solitaire,,,FALSE,
Cichlopsis peruviana,Peruvian Solitaire,,,FALSE,
Cichlopsis gularis,Guianan Solitaire,,,FALSE,klarnetnik rdzawy (gularis)
Cichlopsis leucogenys,Rufous-brown Solitaire,rubsol1,621766484,FALSE,klarnetnik rdzawy
Ridgwayia pinicola,Aztec Thrush,aztthr,622718145,FALSE,drozdek aztecki
Hylocichla mustelina,Wood Thrush,woothr,340193331,FALSE,drozdek rudy
MIMIDAE,Mockingbirds and Thrashers,,,FALSE,
Melanotis caerulescens,Blue Mockingbird,blumoc,292873171,FALSE,przedrzeźniacz błękitny
Melanotis hypoleucos,Blue-and-white Mockingbird,bawmoc1,177596,FALSE,
Melanoptila glabrirostris,Black Catbird,blacat1,208192991,FALSE,przedrzeźniacz czarny
Dumetella carolinensis,Gray Catbird,grycat,163135121,TRUE,Przedrzeźniacz Ciemny
Ramphocinclus brachyurus,White-breasted Thrasher,whbthr3,173419701,FALSE,skrzeczek mniejszy
Allenia fusca,Scaly-breasted Thrasher,scbthr,175533091,FALSE,łuskopiór ciemnodzioby
Margarops fuscatus,Pearly-eyed Thrasher,peethr1,188051,FALSE,łuskopiór żółtodzioby
Cinclocerthia ruficauda,Brown Trembler,brotre1,614012692,FALSE,dygacz brunatny/szary
Cinclocerthia gutturalis,Grey Trembler,gratre1,93303,FALSE,dygacz szary
Mimus thenca,Chilean Mockingbird,chimoc1,470062851,FALSE,przedrzeźniacz chilijski
Mimus patagonicus,Patagonian Mockingbird,patmoc1,651136545,FALSE,przedrzeźniacz patagoński
Catharus swainsoni,Swainson's Thrush,swathr,206453,FALSE,drozdek okularowy [gr. swainsoni]
Catharus ustulatus,Russet-backed Thrush,swathr,206453,FALSE,drozdek okularowy
Catharus fuscescens,Veery,veery,30930861,FALSE,drozdek brunatny
Catharus minimus,Grey-cheeked Thrush,gycthr,206480,FALSE,drozdek szarolicy/wędrowny
Catharus bicknelli,Bicknell's Thrush,bicthr,620383624,FALSE,drozdek wędrowny
Catharus guttatus,Hermit Thrush,herthr,100857,TRUE,Drozdek Samotny
Catharus occidentalis,Russet Nightingale-thrush,runthr1,591450581,FALSE,drozdek rdzawy
Catharus frantzii,Ruddy-capped Nightingale-thrush,rcnthr1,599307081,FALSE,drozdek rdzawogłowy
Catharus gracilirostris,Black-billed Nightingale-thrush,bbnthr1,209447,FALSE,drozdek cienkodzioby
Catharus aurantiirostris,Orange-billed Nightingale-thrush,obnthr1,3610,FALSE,drozdek żółtodzioby
Catharus mexicanus,Black-headed Nightingale-thrush,bhnthr1,211134,FALSE,drozdek meksykański
Catharus dryas,Spotted Nightingale-thrush,spnthr1,242532091,FALSE,drozdek czarnogłowy
Catharus fuscater,Slaty-backed Nightingale-thrush,sbnthr1,32330,FALSE,drozdek szarogrzbiety
Chlamydochaera jefferyi,Fruithunter,fruith1,203956971,FALSE,kruczodrozd
Cochoa purpurea,Purple Cochoa,purcoc1,203902561,FALSE,liliogłów purpurowy
Cochoa viridis,Green Cochoa,grecoc1,204017681,FALSE,liliogłów zielony
Cochoa beccarii,Sumatran Cochoa,sumcoc1,176010,FALSE,liliogłów szafirowy
Cochoa azurea,Javan Cochoa,javcoc1,611185885,FALSE,liliogłów lazurowy
Geokichla sibirica,Siberian Thrush,sibthr1,181019841,FALSE,drozdoń ciemny
Geokichla wardii,Pied Thrush,piethr1,232318221,FALSE,drozdaczek srokaty
Geokichla guttata,Spotted Ground-thrush,spgthr1,578290661,FALSE,drozdaczek plamisty
Geokichla spiloptera,Spot-winged Thrush,spwthr1,75086941,FALSE,drozdaczek plamoskrzydły
Geokichla citrina,Orange-headed Thrush,orhthr1,355641671,FALSE,drozdaczek ognistogłowy
Geokichla cinerea,Ashy Thrush,ashthr1,204002561,FALSE,drozdaczek pasiasty
Geokichla erythronota,Red-backed Thrush,rubthr2,548659311,FALSE,drozdaczek zmienny
Geokichla mendeni,Red-and-black Thrush,rabthr1,,FALSE,drozdaczek rdzawogrzbiety
Geokichla schistacea,Slaty-backed Thrush,slbthr1,203921251,FALSE,drozdaczek białouchy
Geokichla peronii,Orange-banded Thrush,orbthr1,203923481,FALSE,drozdaczek białogardły
Geokichla dohertyi,Chestnut-backed Thrush,chbthr1,168527,FALSE,drozdaczek czarnoszyi
Geokichla interpres,Chestnut-capped Thrush,chcthr1,203930421,FALSE,drozdaczek kasztanowołbisty
Geokichla leucolaema,Enggano Thrush,engthr1,611192858,FALSE,drozdaczek atolowy
Geokichla dumasi,Buru Thrush,burthr1,621017216,FALSE,drozdaczek brunatny
Geokichla joiceyi,Seram Thrush,serthr2,67802821,FALSE,drozdaczek czarnopierśny
Geokichla gurneyi,Orange Ground-thrush,orgthr1,101254,FALSE,drozdaczek pomarańczowogardły
Geokichla oberlaenderi,Oberländer's Ground-thrush,obgthr1,23446,FALSE,drozdaczek brązowogrzbiety
Geokichla crossleyi,Crossley's Ground-thrush,crgthr1,537225,FALSE,drozdaczek ciemnolicy
Geokichla piaggiae,Abyssinian Ground-thrush,abgthr1,1584,FALSE,drozdaczek okularowy
Geokichla camaronensis,Black-eared Ground-thrush,bkegrt1,,FALSE,drozdaczek czarnouchy
Geokichla princei,Grey Ground-thrush,grygrt1,,FALSE,drozdaczek szary
Otocichla mupinensis,Chinese Thrush,chithr2,245735321,FALSE,drozd chiński
Psophocichla simensis,Ethiopian Thrush,grothr2,203951481,FALSE,drozd etiopski
Psophocichla litsitsirupa,Groundscraper Thrush,grothr1,626080543,FALSE,
Turdus viscivorus,Mistle Thrush,misthr1,304254561,FALSE,paszkot
Turdus philomelos,Song Thrush,sonthr1,105705971,TRUE,śpiewak
Turdus abyssinicus,Abyssinian Thrush,abythr1,13572,FALSE,drozd abisyński
Turdus helleri,Taita Thrush,taithr1,625945069,FALSE,drozd białobrzuchy
Turdus roehli,Usambara Thrush,usathr1,280446,FALSE,drozd jasnobrody
Turdus iliacus,Redwing,redwin,73458141,FALSE,droździk
Turdus plebejus,Mountain Thrush,mourob1,449448091,FALSE,drozd górski
Turdus merula,Common Blackbird,eurbla,102741151,TRUE,Kos Zwyczajny
Turdus leucomelas,Pale-breasred Thrush,pabthr1,69487,FALSE,drozd płowoszary
Turdus fumigatus,Cocoa Thrush,cocthr1,203930981,FALSE,drozd rudy
Turdus hauxwelly,Hauxwell's Thrush,hauthr1,136650,FALSE,
Turdus flavipes,Yellow-legged Thrush,yelthr1,69663,FALSE,drozd żółtonogi
Turdus lawrencii,Lawrence's Thrush,lawthr1,121808,FALSE,drozd brunatny
Turdus obsoletus,Pale-vented Thrush,pavthr1,144875591,FALSE,drozd jasnobrzuchy
Turdus assimilis,White-throated Thrush,whtrob1,225382791,FALSE,drozd białogardły
Turdus albicollis,White-necked Thrush,whnrob1,69455,FALSE,drozd białowstęgi
Turdus rufiventris,Rufous-bellied Thrush,rubthr1,642100514,FALSE,drozd rudobrzuchy
Turdus maculirostris,Ecuadorian Thrush,ecuthr1,651892959,FALSE,drozd żółtooki
Turdus grayi,Clay-colored Thrush,clcrob,167471831,TRUE,drozd brązowawy
Turdus haplochrous,Unicolored Thrush,unithr1,166345,FALSE,drozd jednobarwny
Turdus sanchezorum,Varzea Thrush,hauthr3,29133,FALSE,drozd nadrzeczny
Turdus nudigenis,Spectacled Thrush,baerob1,203954201,FALSE,drozd gołooki
Turdus mandarinus,Chinese Blackbird,chibla1,311839211,FALSE,drozd okopcony
Turdus ludoviciae,Somali Thrush,somthr1,651919637,FALSE,drozd szarobrzuchy
Turdus tephronotus,Bare-eyed Thrush,abethr1,14137,FALSE,drozd okularowy
Turdus bewsheri,Comoro Thrush,comthr1,203979051,FALSE,drozd płowopierśny
Turdus libonyana,Kurrichane Thrush,kurthr1,203942071,FALSE,drozd szaropierśny
Turdus menachensis,Yemen Thrush,yemthr1,203936301,FALSE,drozd jemeński
Turdus olivaceus,Olive Thrush,olithr2,631274021,FALSE,drozd ogorzały
Turdus smithi,Karoo Thrush,karthr1,369660301,FALSE,drozd przylądkowy
Turdus lherminieri,Forest Thrush,forthr1,203905131,FALSE,drozd łuskowany
Turdus leucops,Pale-eyed Thrush,paethr1,69647,FALSE,drozd jasnooki
Turdus jamaicensis,White-eyed Thrush,whethr1,203886211,FALSE,drozd białooki
Turdus swalesi,La Selle Thrush,lasthr1,617174586,FALSE,drozd białowąsy
Turdus infuscatus,Black Thrush,blarob1,14133,FALSE,drozd czarny
Turdus nigrescens,Sooty Thrush,soorob1,165069,FALSE,drozd smolisty
Turdus migratorius,American Robin,amerob,206448,TRUE,Drozd Wędrowny
Turdus confinis,San Lucas Robin,,,FALSE,drozd wędrowny (confinis)
Turdus rufitorques,Rufous-collared Robin,rucrob1,14111,FALSE,drozd rdzawoszyi
Turdus rufopalliatus,Rufous-backed Thrush,rubrob,352306941,FALSE,drozd rudogrzbiety
Turdus falcklandii,Austral Thrush,austhr1,203969691,FALSE,drozd falklandzki
Turdus reevei,Plumbeous-backed Thrush,plbthr2,203930081,FALSE,drozd płowobrzuchy
Turdus fulviventris,Chestnut-bellied Thrush,chbthr2,520365121,FALSE,drozd kordylierski
Turdus olivater,Black-hooded Thrush,blhthr1,203992251,FALSE,drozd kapturowy
Turdus chiguanco,Chiguanco Thrush,chithr1,203694281,FALSE,drozd bury
Turdus anthracinus,Sombre Thrush,,,FALSE,
Turdus fuscater,Great Thrush,grethr1,69629,FALSE,drozd duży
Turdus nigriceps,Andean Slaty Thrush,slathr2,210359,FALSE,drozd stalowy
Turdus subalaris,Eastern Slaty Thrush,slathr3,644309893,FALSE,drozd brazylijski
Turdus serranus,Glossy-black Thrush,glbthr1,134553391,FALSE,drozd andyjski
Turdus eremita,Tristan Thrush,trithr1,204761,FALSE,drozd plamisty
Turdus amaurochalinus,Creamy-bellied Thrush,crbthr1,278874731,FALSE,drozd kremowy
Turdus ignobilis,Black-billed Thrush,blbthr1,145612981,FALSE,drozd czarnodzioby
Turdus debilis,Floodplain Thrush,,,FALSE,drozd czarnodzioby (debilis)
Turdus arthuri,Campina Thrush,bkbthr3,11549,FALSE,drozd gujański
Turdus maranonicus,Maranon Thrush,marthr2,307189381,FALSE,drozd Taczanowskiego
Turdus xanthorhynchus,Principe Thrush,prithr1,,FALSE,drozd falisty
Turdus olivaceofuscus,Sao Tome Thrush,satthr1,632826455,FALSE,drozd prążkobrzuchy
Turdus aurantius,White-chinned Thrush,whcthr1,219799611,FALSE,drozd białobrody
†Turdus ravidus,Grand Cayman Thrush,grcthr1,,FALSE,
Turdus plumbeus,Northern Red-legged Thrush,relthr1,90104331,FALSE,drozd karaibski
Turdus rubripes,Western Red-legged Thrush,relthr1,90104331,FALSE,drozd karaibski (gr. rubripes)
Turdus ardosiaceus,Eastern Red-legged Thrush,relthr3,188091,FALSE,drozd haitański
