Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,no
Geositta isabellina,Creamy-rumped Miner,crrmin1,615677647,FALSE,Isabellatunnelfugl
Certhiasomus stictolaemus,Spot-throated Woodcreeper,sptwoo1,49501711,FALSE,Flekkstrupetreløper
Deconychura typica,Little Long-tailed Woodcreeper,lotwoo3,546620811,FALSE,flekkbrysttreløper
Deconychura longicauda,Long-tailed Woodcreeper,lotwoo4,631761193,FALSE,langstjerttreløper
Deconychura pallida,Southern Long-tailed Woodcreeper,lotwoo5,115136,FALSE,blekstrupetreløper
Sittasomus griseus,Western Olivaceous Woodcreeper,,,FALSE,
Sittasomus griseicapillus,Eastern Olivaceous Woodcreeper,oliwoo1,65713,FALSE,Gråhodetreløper
Dendrocincla tyrannina,Tyrannine Woodcreeper,tyrwoo1,484172621,FALSE,Tyranntreløper
Dendrocincla merula,White-chinned Woodcreeper,whcwoo1,388637371,FALSE,Hvithaketreløper
Dendrocincla homochroa,Ruddy Woodcreeper,rudwoo1,566096551,FALSE,Rusttreløper
Dendrocincla anabatina,Tawny-winged Woodcreeper,tawwoo1,22035221,FALSE,Okervingetreløper
Dendrocincla fuliginosa,Plain-brown Woodcreeper,plbwoo1,270370,FALSE,sepiatreløper
Dendrocincla turdina,Plain-winged Woodcreeper,plwwoo1,22030,FALSE,Trostetreløper
Glyphorhynchus spirurus,Wedge-billed Woodcreeper,webwoo1,384643061,FALSE,Kilenebbtreløper
Dendrexetastes rufigula,Cinnamon-throated Woodcreeper,citwoo1,306728221,FALSE,Bleknebbtreløper
Nasica longirostris,Long-billed Woodcreeper,lobwoo1,203899721,FALSE,Langnebbtreløper
Dendrocolaptes sanctithomae,Western Barred Woodcreeper,nobwoo1,203938691,FALSE,Nordvatretreløper
Dendrocolaptes punctipectus,Eastern Barred Woodcreeper,,,FALSE,nordvatretreløper (punctipectus)
Dendrocolaptes certhia,Amazonian Barred Woodcreeper,amabaw1,125391461,FALSE,amazonvatretreløper
Furnarius cristatus,Crested Hornero,crehor1,213864,FALSE,Toppovnfugl
Lochmias nematura,Streamcreeper,shtstr1,237374131,FALSE,Strømkryper
Phleocryptes melanops,Wren-like Rushbird,wrlrus1,389125261,FALSE,Sivkryper
Limnornis curvirostris,Curve-billed Reedhaunter,cubree1,50842,FALSE,Brunryggrørkryper
Geocerthia serrana,Striated Earthcreeper,strear1,204009411,FALSE,Stripemarkløper
Upucerthia saturatior,Forest Earthcreeper,pafear1,431592411,FALSE,Krattmarkløper
Upucerthia dumetaria,Scale-throated Earthcreeper,sctear1,52560691,FALSE,skjellstrupemarkløper
Upucerthia albigula,White-throated Earthcreeper,whtear1,439693381,FALSE,Hvitstrupemarkløper
Upucerthia validirostris,Buff-breasted Earthcreeper,bubear2,203693791,FALSE,Langnebbmarkløper
Cinclodes pabsti,Long-tailed Cinclodes,lotcin1,203694811,FALSE,Stjertbergkall
Cinclodes fuscus,Bar-winged Cinclodes,buwcin1,504247541,FALSE,kortnebbergkall
Cinclodes maculirostris,Black Cinclodes,,,FALSE,
Cinclodes antarcticus,Blackish Cinclodes,blacin1,203969631,FALSE,Sotbergkall
Cinclodes comechingonus,Cordoba Cinclodes,corcin1,46198,FALSE,Rusttippbergkall
Cinclodes albidiventris,Chestnut-winged Cinclodes,chwcin1,52709,FALSE,Rustvingebergkall
Cinclodes olrogi,Olrog's Cinclodes,olrcin1,46195,FALSE,Skjellbrystbergkall
Cinclodes albiventris,Cream-winged Cinclodes,crwcin1,189512,FALSE,Lysbukbergkall
Cinclodes oustaleti,Grey-flanked Cinclodes,gyfcin1,64031891,FALSE,gråflankebergkall
Cinclodes excelsior,Stout-billed Cinclodes,stbcin1,622938265,FALSE,grovnebbergkall
Cinclodes aricomae,Royal Cinclodes,roycin1,373848931,FALSE,Regentbergkall
Cinclodes palliatus,White-bellied Cinclodes,whbcin1,31746531,FALSE,Snøbergkall
Cinclodes atacamensis,White-winged Cinclodes,whwcin1,622461176,FALSE,Hvitvingebergkall
Cinclodes patagonicus,Dark-bellied Cinclodes,dabcin1,75717301,FALSE,Stripebergkall
Cinclodes taczanowskii,Surf Cinclodes,surcin1,29006311,FALSE,Brottbergkall
Cinclodes nigrofumosus,Seaside Cinclodes,seacin1,310780741,FALSE,fjærebergkall
Anabazenops dorsalis,Dusky-cheeked Foliage-gleaner,ducfog1,203699971,FALSE,Lysbukløvgransker
Anabazenops fuscus,White-collared Foliage-gleaner,wcfgle1,17646,FALSE,Hvithalsløvgransker
Megaxenops parnaguae,Great Xenops,grexen1,29977491,FALSE,Stormeiskryper
Cichlocolaptes leucophrus,Large Pale-browed Treehunter,pabtre1,203983041,FALSE,Blekbryntrejeger
Cichlocolaptes holti,Small Pale-browed Treehunter,,,FALSE,
Cichlocolaptes mazarbarnetti,Cryptic Treehunter,crytre1,128025,FALSE,kaneltrejeger
Heliobletus contaminatus,Sharp-billed Treehunter,shbtre1,20037,FALSE,Greinjeger
Philydor novaesi,Alagoas Foliage-gleaner,alfgle1,203691851,FALSE,Alagoasløvgransker
Philydor atricapillus,Black-capped Foliage-gleaner,bcfgle1,108303451,FALSE,svartkroneløvgransker
Philydor pyrrhodes,Cinnamon-rumped Foliage-gleaner,crfgle1,13327,FALSE,Kanelløvgransker
Philydor fuscipenne,Slaty-winged Foliage-gleaner,swfgle,546696131,FALSE,Skifervingeløvgransker
Philydor erythrocercum,Rufous-rumped Foliage-gleaner,rurfog1,52413,FALSE,
Philydor erythropterum,Chestnut-winged Foliage-gleaner,chwfog1,29648,FALSE,Rødvingeløvgransker
Philydor rufum,Buff-fronted Foliage-gleaner,bffgle,365931611,FALSE,Askekroneløvgransker
Anabacerthia striaticollis,Montane Foliage-gleaner,mofgle1,167161,FALSE,Hvitbrilleløvgransker
Anabacerthia amaurotis,White-browed Foliage-gleaner,whbfog1,334536351,FALSE,Hvitbrynløvgransker
Anabacerthia lichtensteini,Ochre-breasted Foliage-gleaner,obfgle2,347588521,FALSE,Okerbrystløvgransker
Anabacerthia variegaticeps,Scaly-throated Foliage-gleaner,stfgle1,449556421,FALSE,Okerbrilleløvgransker
Anabacerthia ruficauda,Rufous-tailed Foliage-gleaner,rutfog1,44430,FALSE,Ruststjertløvgransker
Syndactyla rufosuperciliata,Buff-browed Foliage-gleaner,bbfgle1,212364,FALSE,Okerbrynløvgransker
Syndactyla dimidiata,Russet-mantled Foliage-gleaner,rumfog1,275010911,FALSE,Rustløvgransker
Syndactyla roraimae,White-throated Foliage-gleaner,wtfgle1,385789001,FALSE,Hvitstrupeløvgransker
Syndactyla subalaris,Lineated Foliage-gleaner,lifgle1,445765921,FALSE,Stripeløvgransker
Syndactyla ruficollis,Rufous-necked Foliage-gleaner,rnfgle1,203930111,FALSE,Rusthalsløvgransker
Syndactyla guttulata,Guttulated Foliage-gleaner,gufgle1,387941091,FALSE,caracasløvgransker
Syndactyla ucayalae,Peruvian Recurvebill,perrec1,203916811,FALSE,Rustmeiselnebb
Syndactyla striata,Bolivian Recurvebill,bolrec1,110621,FALSE,Stripemeiselnebb
Ancistrops strigilatus,Chestnut-winged Hookbill,chwhoo1,30947,FALSE,Heklenebb
Clibanornis rectirostris,Chestnut-capped Foliage-gleaner,ccfgle1,614107264,FALSE,Rødløvgransker
Clibanornis dendrocolaptoides,Canebrake Groundcreeper,cangro1,135666,FALSE,Krattkryper
Clibanornis erythrocephalus,Henna-hooded Foliage-gleaner,hhfgle1,313503421,FALSE,Hennaløvgransker
Clibanornis rubiginosus,Ruddy Foliage-gleaner,rufgle1,348354861,FALSE,glostrupeløvgransker
Clibanornis rufipectus,Santa Marta Foliage-gleaner,samfog1,203992211,FALSE,Santamartaløvgransker
Thripadectes ignobilis,Uniform Treehunter,unitre1,203699441,FALSE,Bruntrejeger
Thripadectes flammulatus,Flammulated Treehunter,flatre1,179301091,FALSE,Spragletrejeger
Thripadectes scrutator,Rufous-backed Treehunter,rubtre1,17356,FALSE,Flekktrejeger
Thripadectes holostictus,Striped Treehunter,strtre1,244327141,FALSE,Stripetrejeger
Thripadectes virgaticeps,Streak-capped Treehunter,stctre1,203698001,FALSE,Strekhodetrejeger
Thripadectes melanorhynchus,Black-billed Treehunter,blbtre1,203993831,FALSE,Skjellstrupetrejeger
Thripadectes rufobrunneus,Streak-breasted Treehunter,stbtre1,46236021,FALSE,Okerstrupetrejeger
Automolus rufipileatus,Chestnut-crowned Foliage-gleaner,ccfgle2,44437,FALSE,Kastanjekroneløvgransker
Automolus melanopezus,Brown-rumped Foliage-gleaner,brfgle1,24160,FALSE,Okerstrupeløvgransker
Automolus virgatus,Western Woodhaunter,strwoo5,204015461,FALSE,vestskogjeger
Automolus subulatus,Striped Woodhaunter,strwoo4,383796671,FALSE,stripeskogjeger
Automolus ochrolaemus,Buff-throated Foliage-gleaner,btfgle1,39546,FALSE,blekstrupeløvgransker
Automolus infuscatus,Olive-backed Foliage-gleaner,obfgle3,203934171,FALSE,olivenløvgransker
Automolus paraensis,Para Foliage-gleaner,parfog1,203894861,FALSE,Paráløvgransker
Automolus lammi,Pernambuco Foliage-gleaner,perfog1,509610941,FALSE,Pernambucoløvgransker
Automolus leucophthalmus,White-eyed Foliage-gleaner,wefgle1,113395,FALSE,hvitøyeløvgransker
Premnoplex brunnescens,Spotted Barbtail,spobar1,614528761,FALSE,flekkbroddstjert
Premnoplex tatei,White-throated Barbtail,whtbar1,387941821,FALSE,Hvitstrupepiggstjert
Premnoplex pariae,Paria Barbtail,,,FALSE,hvitstrupepiggstjert (pariae)
Margarornis rubiginosus,Ruddy Treerunner,rudtre1,46236111,FALSE,Brunstammeløper
Margarornis stellatus,Fulvous-dotted Treerunner,fudtre1,31405651,FALSE,Stjernestammeløper
Margarornis squamiger,Pearled Treerunner,peatre1,67482971,FALSE,Perlestammeløper
Margarornis bellulus,Beautiful Treerunner,beatre1,652777496,FALSE,Dråpestammeløper
Aphrastura spinicauda,Thorn-tailed Rayadito,thtray1,204019791,FALSE,Gulbryntornstjert
Aphrastura masafuerae,Masafuera Rayadito,masray1,650778291,FALSE,Masafueratornstjert
Sylviorthorhynchus desmursii,Des Murs's Wiretail,demwir1,77455301,FALSE,Halmstjert
Sylviorthorhynchus yanacensis,Tawny Tit-spinetail,tatspi1,172809811,FALSE,Rustnålstjert
Leptasthenura xenothorax,White-browed Tit-spinetail,wbtspi1,17601,TRUE,Rødkronenålstjert
Leptasthenura setaria,Araucaria Tit-spinetail,artspi1,203696071,FALSE,Araucarianålstjert
Leptasthenura platensis,Tufted Tit-spinetail,tutspi1,203695551,FALSE,Toppnålstjert
Leptasthenura striolata,Striolated Tit-spinetail,sttspi2,203696051,FALSE,Paranánålstjert
Leptasthenura pileata,Rusty-crowned Tit-spinetail,rctspi1,28708,FALSE,Rustkronenålstjert
Leptasthenura striata,Streaked Tit-spinetail,sttspi1,439707311,FALSE,Gråbrystnålstjert
Leptasthenura fuliginiceps,Brown-capped Tit-spinetail,bctspi1,203960221,FALSE,Brunnålstjert
Leptasthenura berlepschi,Buffy Tit-spinetail,,,FALSE,gråryggnålstjert (berlepschi)
Leptasthenura aegithaloides,Plain-mantled Tit-spinetail,pmtspi1,604714511,FALSE,Gråryggnålstjert
Leptasthenura pallida,Palid Tit-spinetail,,,FALSE,gråryggnålstjert (pallida)
Leptasthenura andicola,Andean Tit-spinetail,antspi1,204023341,FALSE,Andesnålstjert
Phacellodomus inornarus,Plain Thornbird,ruftho3,384224731,FALSE,
Phacellodomus rufifrons,Rufous-fronted Thornbird,ruftho1,337704091,FALSE,rustpannetornfugl
Phacellodomus striaticeps,Streak-fronted Thornbird,stftho1,212980,FALSE,Strekpannetornfugl
Phacellodomus sibilatrix,Little Thornbird,littho1,156291441,FALSE,Dvergtornfugl
Phacellodomus dorsalis,Chestnut-backed Thornbird,chbtho1,204012101,FALSE,Grånakketornfugl
Phacellodomus maculipectus,Spot-breasted Thornbird,spbtho1,189563,FALSE,Vatrebrysttornfugl
Phacellodomus striaticollis,Freckle-breasted Thornbird,frbtho1,132374,FALSE,smussbrysttornfugl
Phacellodomus ruber,Greater Thornbird,gretho2,609537569,FALSE,Stortornfugl
Phacellodomus erythrophthalmus,Orange-eyed Thornbird,oretho1,203986261,FALSE,gloøyetornfugl/rusttornfugl
Phacellodomus ferrugineigula,Orange-breasted Thornbird,orbtho1,117983,FALSE,Rusttornfugl
Hellmayrea gularis,White-browed Spinetail,whbspi2,66179,FALSE,Hvitbrynstifthale
Anumbius annumbi,Firewood-gatherer,firgat1,624994344,TRUE,Kvistsamler
Coryphistera alaudina,Lark -like Brushrunner,lalbru1,301501,FALSE,Lerkekrattløper
Asthenes usheri,White-tailed Canastero,,,FALSE,krembrystkurvfugl (usheri)
Asthenes huancavelicae,Huancavelica Canastero,patcan1,203691981,FALSE,Svartørekurvfugl
Asthenes arequipae,Arequipa Canastero,crbcan4,428383671,FALSE,Svartvingekurvfugl
Asthenes dorbignyi,Creamy-breasted Canastero,crbcan2,174859,FALSE,krembrystkurvfugl
Asthenes berlepschi,Berlepsch's Canastero,bercan1,75716111,FALSE,Consatakurvfugl
Asthenes baeri,Short-billed Canastero,shbcan1,213083,FALSE,Kortnebbkurvfugl
Asthenes luizae,Cipo Canastero,cipcan1,297176781,FALSE,Cipokurvfugl
Asthenes anthoides,Austral Canastero,auscan1,75713671,FALSE,Sørkurvfugl
Asthenes hudsoni,Hudson's Canastero,hudcan1,304705781,FALSE,Pampaskurvfugl
Asthenes urubambensis,Line-fronted Canastero,lifcan1,78050881,FALSE,Brunryggkurvfugl
Asthenes flammulata,Many-striped Canastero,mascan1,397777661,FALSE,Stripekurvfugl
Asthenes virgata,Junin Canastero,juncan1,31746781,FALSE,Juninkurvfugl
Asthenes maculicauda,Scribble-tailed Canastero,sctcan1,50840,FALSE,Skrifthalekurvfugl
Asthenes modesta,Cordilleran Canastero,corcan1,589133391,FALSE,gresskurvfugl
Asthenes humilis,Streak-throated Canastero,sttcan1,212572151,FALSE,Stripebrystkurvfugl
Asthenes wyatti,Streak-backed Canastero,stbcan9,189513,FALSE,striperyggkurvfugl
A. w. sclateri,Puna Canastero,,,FALSE,
Asthenes moreirae,Itatiaia Spinetail,itaspi1,471284671,FALSE,Itatiaiatistelstjert
Asthenes pyrrholeuca,Sharp-billed Canastero,shbcan2,217162,FALSE,Sylnebbkurvfugl
Asthenes harterti,Black-throated Thistletail,bltthi1,174817,FALSE,Svartstrupetistelstjert
Asthenes coryi,Ochre-browed Thistletail,ocbthi1,308554081,FALSE,Okerbryntistelstjert
Asthenes perijana,Perija Thistletail,perthi1,46892421,FALSE,Perijatistelstjert
Asthenes fuliginosa,White-chinned Thistletail,whcthi1,203940121,FALSE,hvithaketistelstjert
Asthenes griseomurina,Mouse-colured Thistletail,mocthi1,21746,FALSE,Umbratistelstjert
Asthenes helleri,Puna Thistletail,punthi1,203891661,FALSE,Punatistelstjert
Asthenes ottonis,Rusty-fronted Canastero,rufcan1,511072181,FALSE,Rustpannekurvfugl
Asthenes palpebralis,Eye-ringed Thistletail,eyrthi1,586107241,FALSE,brilletistelstjert
Asthenes heterura,Maqeuis Canastero,maqcan1,212251,FALSE,Krattkurvfugl
Asthenes pudibunda,Canyon Canastero,cancan1,28712,FALSE,Ravinekurvfugl
Asthenes vilcabambae,Vilcabamba Thistletail,vilthi2,374670051,FALSE,vilcabambatistelstjert
Asthenes ayacuchensis,Ayacucho Thistletail,vilthi3,370096431,FALSE,ayacuchotistelstjert
Acrobatornis fonsecai,Pink-legged Graveteiro,pilgra1,254862221,FALSE,Rosenfotgraveteiro
Metopothrix aurantiaca,Orange-fronted Plushcrown,orfplu2,531978431,FALSE,Gullpanne
Xenerpestes minlosi,Double-banded Greytail,dobgra1,20092441,FALSE,Båndgråstjert
Xenerpestes singularis,Equatorial Greytail,equgra1,620683084,FALSE,Stripegråstjert
Siptornis striaticollis,Spectacled Prickletail,spepri1,21621501,FALSE,Brillemeisklatrer
Roraimia adusta,Roraiman Barbtail,rorbar1,362387501,FALSE,Rødbrynpiggstjert
Thripophaga gutturata,Speckled Spinetail,spespi1,203697931,FALSE,Prikkstifthale
Thripophaga cherriei,Orinoco Softtail,orisof1,323589401,FALSE,Orinocomykstjert
Thripophaga amacurensis,Delta Amacuro Softtail,deasof1,388960501,FALSE,Amacuromykstjert
Thripophaga macroura,Striated Softtail,strsof1,249820021,FALSE,Stripemykstjert
Thripophaga fusciceps,Plain Softtail,plasof1,88205,FALSE,Brunmykstjert
Limnoctites rectirostris,Straight-billed Reedhaunter,stbree2,19097,FALSE,Gråryggrørkryper
Cranioleuca sulphurifera,Sulphur-throated Spinetail,,,FALSE,Svovelstrupestifthale
Cranioleuca marcapatae,Marcapata Spinetail,marspi4,35437,FALSE,marcapatapiggstjert
Cranioleuca weskei,Vilcabamba Spinetail,marspi1,508009491,FALSE,hvitkronestiftstjert
Cranioleuca albiceps,Light-crowned Spinetail,licspi1,65267,FALSE,Blekkronestifthale
Cranioleuca vulpecula,Parker's Spinetail,parspi1,127489,FALSE,Flodstifthale
Cranioleuca berlepschi,Russet-mantled Softtail,rumsof1,31953361,FALSE,Consatakurvfugl
Cranioleuca vulpina,Rusty-backed Spinetail,rubspi4,366315101,FALSE,revepiggstjert
Cranioleuca dissita,Coiba Spinetail,rubspi5,241373731,FALSE,Coibastifthale
Cranioleuca muelleri,Scaled Spinetail,scaspi1,115267,FALSE,Skjellstifthale
Cranioleuca albicapilla,Creamy-crested Spinetail,crcspi1,31745501,FALSE,Kremkronestifthale
Cranioleuca obsoleta,Olive Spinetail,olispi1,700061,FALSE,Olivenstifthale
Cranioleuca pallida,Pallid Spinetail,palspi1,203698121,FALSE,Blekstifthale
Cranioleuca pyrrhophia,Stripe-crowned Spinetail,stcspi2,218241,FALSE,Stripekronestifthale
Cranioleuca henricae,Bolivian Spinetail,bolspi1,132776,FALSE,Boliviastifthale
Cranioleuca erythrops,Red-faced Spinetail,refspi1,213378901,FALSE,Rødhettestifthale
Cranioleuca baroni,Baron's Spinetail,,,FALSE,strekørestifthale (baroni gr.) (inkastifthale)
Cranioleuca antisiensis,Line-cheeked Spinetail,licspi5,203930041,FALSE,strekørepiggstjert
Cranioleuca curtata,Ash-browed Spinetail,asbspi1,624344102,FALSE,Askebrynstifthale
Cranioleuca demissa,Tepui Spinetail,tepspi1,389400091,FALSE,Tepuistifthale
Cranioleuca semicinerea,Grey-headed Spinetail,gyhspi1,278193741,FALSE,Gråhodestifthale
Cranioleuca hellmayri,Streak-capped Spinetail,stcspi1,167291,FALSE,Stripehodestifthale
Cranioleuca subcristata,Crested Spinetail,crespi1,386893331,FALSE,Raggkronestifthale
Pseudasthenes humicola,Dusky-tailed Canastero,dutcan1,615710552,FALSE,Rødknokekurvfugl
Pseudasthenes patagonica,Patagonian Canastero,patcan2,46444,FALSE,Patagoniakurvfugl
Pseudasthenes steinbachi,Steinbach's Canastero,stecan1,86541,FALSE,Rustvingekurvfugl
Pseudasthenes cactorum,Cactus Canastero,caccan1,26404121,FALSE,Kaktuskurvfugl
Spartonoica maluroides,Bay-capped Wren-spinetail,bcwspi1,386664381,FALSE,Sumpkryper
Pseudoseisura unirufa,Grey-crested Cachalote,rufcac2,87257,FALSE,Gråtopptornskrike
Pseudoseisura cristata,Caatinga Cachalote,caacac1,509612001,FALSE,rødtornskrike
Pseudoseisura lophotes,Brown Cachalote,brncac1,52543,FALSE,Bruntornskrike
Pseudoseisura gutturalis,White-throated Cachalote,whtcac2,625092831,FALSE,Hvithaketornskrike
Mazaria propinqua,White-bellied Spinetail,whbspi1,203699661,FALSE,Elvestifthale
Schoeniophylax phryganophilus,Chotoy Spinetail,chospi2,132822,FALSE,Stråstjert
Certhiaxis cinnamomeus,Yellow-chinned Spinetail,yecspi2,66188,FALSE,Gulhakestifthale
Certhiaxis mustelinus,Red-and-white Spinetail,rawspi2,127579,FALSE,Hvitbryststifthale
Synallaxis scutata,Ochre-cheeked Spinetail,occspi1,393341541,FALSE,Okerkinnstifthale
Synallaxis cinerascens,Grey-bellied Spinetail,gybspi1,423707011,FALSE,Gråstifthale
Synallaxis gujanensis,Plain-crowned Spinetail,plcspi1,203962661,FALSE,gråkronepiggstjert
Synallaxis maranonica,Maranon Spinetail,marspi3,130451,FALSE,Marañonstifthale
Synallaxis simoni,Araguaia Spinetail,whlspi3,220187,FALSE,araguaiastiftstjert
Synallaxis albilora,White-lored Spinetail,whlspi1,203698151,FALSE,hvittøylepiggstjert
Synallaxis kollari,Hoary-throated Spinetail,hotspi1,299934631,FALSE,Smusstrupestifthale
Synallaxis candei,White-whiskered Spinetail,whwspi1,385687901,FALSE,Skjeggstifthale
Synallaxis erythrothorax,Rufous-breasted Spinetail,rubspi2,178619701,FALSE,Rustbryststifthale
Synallaxis tithys,Blackish-headed Spinetail,blhspi1,203929891,FALSE,Sothodestifthale
Synallaxis unirufa,Rufous Spinetail,rufspi1,66136,FALSE,rustpiggstjert
Synallaxis castanea,Black-throated Spinetail,bltspi1,385693691,FALSE,Svartstrupestifthale
Synallaxis fuscorufa,Rusty-headed Spinetail,ruhspi1,203990671,FALSE,Santamartastifthale
Synallaxis cinnamomea,Stripe-breasted Spinetail,stbspi1,309084461,FALSE,Stripebryststifthale
Synallaxis rutilans,Ruddy Spinetail,rudspi1,203985131,FALSE,Rutilstifthale
Synallaxis cherriei,Chestnut-throated Spinetail,chtspi1,203696471,FALSE,Ruststrupestifthale
Synallaxis hypochondriaca,Great Spinetail,grespi2,204012131,FALSE,Storstifthale
Synallaxis zimmeri,Russet-bellied Spinetail,rubspi3,512237581,FALSE,Rustbukstifthale
Synallaxis stictothorax,Necklaced Spinetail,necspi1,640160764,FALSE,flekkbrystpiggstjert
Synallaxis chinchipensis,Chinchipe Spinetail,necspi3,308365,FALSE,Chinchipestifthale
Synallaxis brachyura,Slaty Spinetail,slaspi1,203697921,FALSE,skiferpiggstjert
Synallaxis subpudica,Silvery-throated Spinetail,sitspi1,203953061,FALSE,Boyacástifthale
Synallaxis hellmayri,Red-shouldered Spinetail,resspi2,103088,FALSE,Rødvingestifthale
Synallaxis ruficapilla,Rufous-capped Spinetail,rucspi1,512496441,FALSE,rustkronepiggstjert
Synallaxis cinerea,Bahia Spinetail,bahspi1,488988051,FALSE,Bahiastifthale
Synallaxis infuscata,Pinto's Spinetail,pinspi1,127969,FALSE,Alagoasstifthale
Synallaxis moesta,Dusky Spinetail,dusspi1,217113481,FALSE,Sørgestifthale
Synallaxis cabanisi,Cabanis's Spinetail,cabspi1,17120,FALSE,sotørepiggstjert
Synallaxis macconnelli,McConnell's Spinetail,mccspi1,385788491,FALSE,Flekkstrupestifthale
Synallaxis hypospodia,Cinereous-breasted Spinetail,cibspi1,348655901,FALSE,Gråbryststifthale
Synallaxis spixi,Spix's Spinetail,spispi1,361512381,FALSE,Kjerrstifthale
Synallaxis albigularis,Dark-breasted Spinetail,dabspi1,288203251,FALSE,mørkbryststifthale
Synallaxis beverlyae,Orinoco Spinetail,riospi1,139283,FALSE,Orinocostifthale
Synallaxis albescens,Pale-breasted Spinetail,pabspi1,437281221,FALSE,krattpiggstjert
Synallaxis frontalis,Sooty-fronted Spinetail,sofspi1,217064,FALSE,sotpannepiggstjert
Synallaxis azarae,Azara's Spinetail,azaspi1,171490,FALSE,Fjellstifthale
Synallaxis courseni,Apurimac Spinetail,apuspi1,496417701,FALSE,Apurimacstifthale
Neopelma aurifrons,Wied's Tyrant-manakin,witman1,203984321,FALSE,tupinambatyrakin
Neopelma chrysolophum,Serra do Mar Tyrant-manakin,sdmman1,71589,FALSE,Gullkronetyrakin
Neopelma sulphureiventer,Sulphur-bellied Tyrant-manakin,sbtman1,132771,FALSE,Svovelbuktyrakin
Tyranneutes stolzmanni,Dwarf Tyrant-manakin,dwtman1,115137,FALSE,Dvergtyrakin
Tyranneutes virescens,Tiny Tyrant-manakin,titman1,372124911,FALSE,Pygmétyrakin
Xenopipo uniformis,Olive Manakin,oliman2,369489231,FALSE,Olivenmanakin
Xenopipo atronitens,Black Manakin,blaman1,47805571,FALSE,Svartmanakin
Heterocercus aurantiivertex,Orange-crested Manakin,orcman3,651394499,FALSE,Oransjeissemanakin
